incident_id,case_number,incident_datetime,incident_type,incident_description,address_1,City,state,Latitude,Longitude,created_date,updated_date,location,hour_of_day,day_of_week,parent_incident_type
"908,245,871",19-0570710,2019 Feb 26 12:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block W UTICA ST,BUFFALO,NY,42.91145127,-78.86658554,2019 Feb 27 02:52:05 AM,2019 Mar 06 03:37:13 AM,POINT (-78.86658554221897 42.91145127068429),12,Tuesday,Theft
"903,315,848",19-0260832,2018 Nov 01 10:00:15 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block BECK ST,BUFFALO,NY,42.89653767,-78.83763171,2019 Jan 27 11:15:37 AM,2019 Sep 23 11:36:17 PM,POINT (-78.8376317067568 42.89653767118089),22,Thursday,Theft
"901,046,308",19-0140679,2019 Jan 12 09:00:00 AM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,E FERRY ST & CORNWALL AV,BUFFALO,NY,42.91454468,-78.82154153,2019 Jan 15 02:59:31 AM,2019 Sep 23 11:34:59 PM,POINT (-78.82154152868672 42.9145446803304),9,Saturday,Theft of Vehicle
"901,007,299",19-0140358,2019 Jan 13 02:50:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1000 Block MICHIGAN AV,BUFFALO,NY,42.9009248,-78.86250652,2019 Jan 14 05:32:36 PM,2019 Sep 23 11:33:35 PM,POINT (-78.86250652177678 42.900924803009595),14,Sunday,Theft
"856,061,873",18-1520133,2018 May 22 11:00:00 AM,RAPE,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,700 Block DELAWARE AV,BUFFALO,NY,42.90339716,-78.87240853,2018 Jun 01 10:19:49 AM,2018 Jun 06 11:39:00 PM,POINT (-78.87240853400479 42.9033971581732),11,Tuesday,Sexual Assault
"901,064,208",19-0140900,2019 Jan 14 10:20:30 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2000 Block CLINTON ST,BUFFALO,NY,42.87202849,-78.80071094,2019 Jan 15 07:48:28 AM,2019 Jan 22 04:34:33 AM,POINT (-78.80071093535736 42.872028486777424),10,Monday,Assault
"901,046,307",19-0140642,2019 Jan 14 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,900 Block KENSINGTON AV,BUFFALO,NY,42.93542737,-78.82065107,2019 Jan 15 02:59:30 AM,2019 Sep 23 11:34:59 PM,POINT (-78.82065107406973 42.935427369472414),0,Monday,Assault
"865,045,398",18-2080537,2018 Jul 23 02:33:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2100 Block ELMWOOD AV,BUFFALO,NY,42.95441893,-78.87795161,2018 Jul 27 10:45:32 PM,2019 Sep 23 11:33:39 PM,POINT (-78.87795160736484 42.954418930366316),14,Monday,Theft
"865,037,497",18-2080606,2018 Jul 26 06:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,WINDSOR AV & RUMSEY RD,BUFFALO,NY,42.93004153,-78.87186098,2018 Jul 27 09:34:39 PM,2019 Sep 23 11:34:14 PM,POINT (-78.8718609829208 42.93004153361721),18,Thursday,Theft
"865,022,119",18-2080274,2018 Jul 26 10:00:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block NIAGARA ST,BUFFALO,NY,42.88989928,-78.88230882,2018 Jul 27 03:53:22 PM,2019 Sep 23 11:34:46 PM,POINT (-78.8823088234846 42.88989927521975),22,Thursday,Breaking & Entering
"865,054,870",18-2080500,2018 Jul 27 01:54:19 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block MILLICENT AV,BUFFALO,NY,42.9348872,-78.80257498,2018 Jul 28 02:00:01 AM,2018 Aug 04 01:14:58 AM,POINT (-78.80257498176617 42.934887204189074),1,Friday,Breaking & Entering
"865,069,659",18-2080906,2018 Jul 27 08:40:21 AM,RAPE,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,400 Block FILLMORE AV,BUFFALO,NY,42.88619058,-78.83882055,2018 Jul 28 07:33:38 AM,2018 Aug 04 08:25:20 PM,POINT (-78.83882055101215 42.88619058002431),8,Friday,Sexual Assault
"856,166,660",18-1520801,2018 Apr 10 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block GREAT ARROW AV,BUFFALO,NY,42.94272272,-78.87005281,2018 Jun 01 10:29:49 PM,2019 Sep 23 11:34:41 PM,POINT (-78.87005280628836 42.94272272045971),0,Tuesday,Theft
"854,662,782",18-1400009,2018 May 19 11:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2700 Block BAILEY AV,BUFFALO,NY,42.93006295,-78.81402128,2018 May 20 10:51:45 AM,2019 Sep 23 11:33:32 PM,POINT (-78.81402128093802 42.93006294635471),23,Saturday,Assault
"854,681,785",18-1400500,2018 May 20 01:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block SHIELDS AV,BUFFALO,NY,42.91180971,-78.88730481,2018 May 20 08:29:03 PM,2019 Sep 23 11:33:33 PM,POINT (-78.88730481339373 42.911809713020205),1,Sunday,Theft
"926,893,034",19-1890126,2019 Jul 08 04:31:26 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block ALBANY ST,BUFFALO,NY,42.91242347,-78.89376582,2019 Jul 24 01:51:35 AM,2019 Sep 23 11:37:06 PM,POINT (-78.89376582093197 42.91242346635402),4,Monday,Theft
"927,014,038",19-2050290,2019 Jul 10 10:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,800 Block MICHIGAN AV,BUFFALO,NY,42.89617466,-78.8638286,2019 Jul 24 05:13:09 PM,2019 Sep 23 11:37:34 PM,POINT (-78.8638286001444 42.89617465809766),10,Wednesday,Theft
"926,158,057",19-2010383,2019 Jul 11 02:30:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block ST MARYS RD,BUFFALO,NY,42.90659001,-78.80665518,2019 Jul 20 04:55:40 PM,2019 Sep 23 11:37:37 PM,POINT (-78.80665517882959 42.906590009134774),2,Thursday,Theft
"854,662,783",18-1400168,2018 May 20 01:15:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1500 Block HERTEL AV,BUFFALO,NY,42.94765172,-78.85151238,2018 May 20 10:51:45 AM,2019 Sep 23 11:34:01 PM,POINT (-78.85151237531022 42.94765172484256),1,Sunday,Assault
"854,656,951",18-1400116,2018 May 20 02:22:00 AM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block KEPPEL ST,BUFFALO,NY,42.86569798,-78.82418853,2018 May 20 08:53:36 AM,2019 Sep 23 11:34:38 PM,POINT (-78.82418852969298 42.86569798435614),2,Sunday,Robbery
"854,689,381",18-1400544,2018 May 20 03:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,AMHERST ST & RESERVATION ST,BUFFALO,NY,42.94013326,-78.88471784,2018 May 20 11:57:13 PM,2019 Sep 23 11:34:01 PM,POINT (-78.88471783510937 42.94013326037194),3,Sunday,Theft
"925,761,619",19-1970292,2019 Jul 14 12:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block CRESCENT AV,BUFFALO,NY,42.9343542,-78.84712292,2019 Jul 16 02:32:02 PM,2019 Jul 24 03:18:05 AM,POINT (-78.84712291783532 42.934354200832644),12,Sunday,Theft
"865,023,947",18-2080273,2018 Jan 01 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block DAVIDSON AV,BUFFALO,NY,42.93759922,-78.80486263,2018 Jul 27 04:41:24 PM,2019 Sep 23 11:34:47 PM,POINT (-78.80486262672676 42.93759922483286),0,Monday,Theft
"865,013,050",18-2070383,2018 Mar 01 12:07:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block KNOERL AV,BUFFALO,NY,42.85628144,-78.81326161,2018 Jul 27 01:32:12 PM,2019 Sep 23 11:33:51 PM,POINT (-78.81326161215658 42.85628143516648),12,Thursday,Theft
"840,205,220",18-0860829,2006 Feb 21 10:16:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,600 Block AMHERST ST,BUFFALO,NY,42.93999218,-78.81577627,2018 Mar 28 02:07:07 PM,2019 Sep 23 11:32:17 PM,POINT (-78.81577626587033 42.93999218336202),22,Tuesday,Theft
"840,286,437",18-0880235,2008 May 19 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block W DELAVAN AV,BUFFALO,NY,42.92180189,-78.895829,2018 Mar 29 02:38:13 PM,2019 Sep 23 11:30:31 PM,POINT (-78.89582899626964 42.92180189220275),0,Monday,Theft
"841,759,662",18-0940975,2017 Oct 15 12:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block HOWARD ST,BUFFALO,NY,42.88313227,-78.8444047,2018 Apr 05 02:54:28 AM,2018 Apr 12 03:47:52 AM,POINT (-78.84440469763283 42.88313226740197),12,Sunday,Theft
"854,939,908",18-1430180,2018 May 21 12:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block FRANKLIN ST,BUFFALO,NY,42.88316043,-78.87802274,2018 May 23 12:29:19 PM,2018 May 27 01:38:32 PM,POINT (-78.8780227382626 42.88316042801478),12,Monday,Theft
"854,921,684",18-1420952,2018 May 22 10:46:32 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,FRANKLIN ST & COURT ST,BUFFALO,NY,42.88612734,-78.87665626,2018 May 23 06:53:06 AM,2018 May 27 01:38:32 PM,POINT (-78.87665625798702 42.886127335052485),10,Tuesday,Theft
"854,935,494",18-1430117,2018 May 22 08:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,900 Block AMHERST ST,BUFFALO,NY,42.94072075,-78.86963271,2018 May 23 11:14:08 AM,2019 Sep 23 11:32:56 PM,POINT (-78.86963270500799 42.94072075430181),20,Tuesday,Theft
"854,891,010",18-1420636,2018 May 22 12:30:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block SAGE AV,BUFFALO,NY,42.86231564,-78.81444028,2018 May 22 09:39:35 PM,2018 May 27 01:38:32 PM,POINT (-78.81444027909153 42.86231564261982),12,Tuesday,Theft
"863,849,710",18-1960334,2018 Jul 15 09:36:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block MINNESOTA AV,BUFFALO,NY,42.94781578,-78.82723505,2018 Jul 15 04:38:41 PM,2018 Jul 22 08:45:52 PM,POINT (-78.82723505360164 42.947815780354475),9,Sunday,Assault
"863,940,739",18-1960849,2018 Jul 15 07:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1600 Block KENMORE AV,BUFFALO,NY,42.95839332,-78.87957693,2018 Jul 16 08:46:29 AM,2019 Sep 23 11:34:12 PM,POINT (-78.87957692805374 42.958393321788485),7,Sunday,Theft
"863,858,496",18-1960558,2018 Jul 15 11:30:00 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block ALLEN ST,BUFFALO,NY,42.8996852,-78.87545158,2018 Jul 15 09:46:28 PM,2019 Sep 23 11:33:04 PM,POINT (-78.87545157637969 42.89968519743763),11,Sunday,Breaking & Entering
"864,093,402",18-1970524,2018 Jul 16 01:42:27 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block LAKEVIEW AV,BUFFALO,NY,42.898569,-78.89298721,2018 Jul 16 10:28:56 PM,2018 Jul 22 08:45:54 PM,POINT (-78.8929872114331 42.898568997748384),1,Monday,Theft
"863,967,790",18-1970287,2018 Jul 15 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block GANSON ST,BUFFALO,NY,42.87077,-78.87333805,2018 Jul 16 04:45:55 PM,2019 Sep 23 11:36:00 PM,POINT (-78.87333804952527 42.870770004095654),0,Sunday,Theft
"863,940,737",18-1961095,2018 Jul 15 11:47:38 PM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block PAGE ST,BUFFALO,NY,42.94800744,-78.88498035,2018 Jul 16 08:46:24 AM,2019 Sep 23 11:35:47 PM,POINT (-78.88498035344776 42.94800744233343),23,Sunday,Assault
"855,643,144",18-1461026,2018 May 26 09:59:25 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block SEYMOUR KNOX PA,BUFFALO,NY,42.87512562,-78.87615646,2018 May 27 04:22:30 AM,2018 May 27 04:23:15 AM,POINT (-78.87615646457682 42.875125619802546),9,Saturday,Breaking & Entering
"925,800,359",19-1970274,2019 Jul 16 09:50:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,700 Block PROSPECT AV,BUFFALO,NY,42.90733923,-78.89672642,2019 Jul 16 07:40:18 PM,2019 Sep 23 11:37:12 PM,POINT (-78.89672641593643 42.90733923215809),9,Tuesday,Theft
