incident_id,case_number,incident_datetime,incident_type_primary,incident_description,address_1,city,state,zip,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
"744,821,611",16-01-0911-1,2016 Jan 14 08:20:00 AM,OTHER ASSAULTS,Occur From Date: 01/14/2016 08:20<br>Occur To Date: 01/14/2016 08:50<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,100 Block MASSEY LN,ATHENS,GA,30601,33.993116,-83.3633849,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:33 AM,POINT (-83.3633849 33.993116),8,Thursday,Assault
"744,821,612",16-01-0922-1,2016 Jan 14 10:54:00 AM,OTHER ASSAULTS,Occur From Date: 01/14/2016 10:54<br>Occur To Date: 01/14/2016 11:05<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,100 Block HICKMAN DR,ATHENS,GA,30601,33.9618831,-83.3768116,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:33 AM,POINT (-83.3768116 33.9618831),10,Thursday,Assault
"744,821,613",16-01-0911-2,2016 Jan 14 08:20:00 AM,ALL OTHER OFFENSES,Occur From Date: 01/14/2016 08:20<br>Occur To Date: 01/14/2016 08:50<br>16-7-21 CRIMINAL TRESPASS - DAMAGED PROPERTY<br>Case Status: Open Investigation,100 Block MASSEY LN,ATHENS,GA,30601,33.993116,-83.3633849,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:33 AM,POINT (-83.3633849 33.993116),8,Thursday,Other
"744,821,615",16-01-0969-3,2016 Jan 14 06:58:00 PM,DISORDERLY CONDUCT,Occur From Date: 01/14/2016 18:58<br>Occur To Date: 01/14/2016 18:58<br>16-11-39 DISORDERLY CONDUCT<br>Case Status: Cleared by Arrest,1200 Block BAXTER ST,ATHENS,GA,30606,33.94572,-83.4065621,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:36 AM,POINT (-83.4065621 33.94572),18,Thursday,Disorder
"744,821,616",16-01-0969-1,2016 Jan 14 06:58:00 PM,"WEAPONS: CARRYING, POSSESSING, ETC.",Occur From Date: 01/14/2016 18:58<br>Occur To Date: 01/14/2016 18:58<br>16-11-127.1 WEAPONS ON SCHOOL PROPERTY/FUNCTIONS PROHIBITED<br>Case Status: Cleared by Arrest,1200 Block BAXTER ST,ATHENS,GA,30606,33.94572,-83.4065621,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:36 AM,POINT (-83.4065621 33.94572),18,Thursday,Weapons Offense
"744,821,617",16-01-0969-2,2016 Jan 14 06:58:00 PM,DISORDERLY CONDUCT,Occur From Date: 01/14/2016 18:58<br>Occur To Date: 01/14/2016 18:58<br>16-11-32 AFFRAY - FIGHTING IN A PUBLIC PLACE<br>Case Status: Cleared by Arrest,1200 Block BAXTER ST,ATHENS,GA,30606,33.94572,-83.4065621,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:36 AM,POINT (-83.4065621 33.94572),18,Thursday,Disorder
"744,821,618",16-01-0963-1,2016 Jan 14 07:29:00 PM,ALL OTHER OFFENSES,Occur From Date: 01/14/2016 19:29<br>Occur To Date: 01/14/2016 19:50<br>16-7-21 CRIMINAL TRESPASS - DAMAGED PROPERTY<br>Case Status: Exceptionally Cleared,400 Block NORTH AVE,ATHENS,GA,30601,33.9778997,-83.3638116,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:35 AM,POINT (-83.3638116 33.9778997),19,Thursday,Other
"744,821,619",16-01-0968-1,2016 Jan 14 07:56:00 PM,ALL OTHER OFFENSES,Occur From Date: 01/14/2016 19:56<br>Occur To Date: 01/14/2016 20:34<br>16-11-39.1 HARASSING COMMUNICATIONS; VENUE; SEP OFFENSES; FREE SPEECH<br>Case Status: Open Investigation,1300 Block ATHENS RD,ATHENS,GA,30683,33.966305,-83.310146,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:35 AM,POINT (-83.310146 33.966305),19,Thursday,Other
"744,821,620",16-01-0950-1,2016 Jan 14 04:41:00 PM,LARCENY-THEFT,Occur From Date: 01/14/2016 16:41<br>Occur To Date: 01/14/2016 17:11<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $1500.00<br>Case Status: Open Investigation,100 Block COOK DR,ATHENS,GA,30601,33.9591221,-83.3495817,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:13:35 AM,POINT (-83.3495817 33.9591221),16,Thursday,Theft
"744,821,623",16-01-0973-1,2016 Jan 14 08:41:00 PM,ALL OTHER OFFENSES,Occur From Date: 01/14/2016 20:41<br>Occur To Date: 01/14/2016 20:41<br>16-7-21 CRIMINAL TRESPASS INTRUSION UPON PROPERTY<br>Case Status: Cleared by Arrest,100 Block HICKMAN DR,ATHENS,GA,30601,33.9618831,-83.3768116,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:02:00 AM,POINT (-83.3768116 33.9618831),20,Thursday,Other
"744,821,624",16-01-0973-2,2016 Jan 14 08:41:00 PM,ALL OTHER OFFENSES,Occur From Date: 01/14/2016 20:41<br>Occur To Date: 01/14/2016 20:41<br>16-10-24 (A) OBSTRUCTING OR HINDERING LEO (MISD)<br>Case Status: Cleared by Arrest,100 Block HICKMAN DR,ATHENS,GA,30601,33.9618831,-83.3768116,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:02:00 AM,POINT (-83.3768116 33.9618831),20,Thursday,Other
"744,821,625",16-01-0917-1,2016 Jan 14 09:45:00 AM,LARCENY-THEFT,Occur From Date: 01/14/2016 09:45<br>Occur To Date: 01/14/2016 09:45<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $1500.00<br>Case Status: Open Investigation,400 Block OLD HULL RD,ATHENS,GA,30601,33.9779878,-83.3486971,2016 Jan 15 06:39:54 AM,2016 Jan 21 09:01:19 AM,POINT (-83.3486971 33.9779878),9,Thursday,Theft
"743,581,061",00-03-2311-1,1950 Mar 02 10:00:00 PM,LARCENY-THEFT,Occur From Date: 03/02/1950 22:00<br>Occur To Date: 03/25/2000 01:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,1500 Block S LUMPKIN ST,ATHENS,GA,30605,33.9422097,-83.3846884,2016 Jan 11 06:18:33 PM,2016 Jan 11 09:04:24 PM,POINT (-83.3846884 33.9422097),22,Thursday,Theft
"743,920,351",08-12-1139-1,1950 Dec 08 05:00:00 PM,OTHER ASSAULTS,Occur From Date: 12/08/1950 17:00<br>Occur To Date: 12/05/2008 18:00<br>16-5-23.1 BATTERY (MISD)<br>Case Status: Exceptionally Cleared,200 Block NORTHCREST DR,ATHENS,GA,30601,33.977642,-83.368351,2016 Jan 11 08:38:23 PM,2016 Jan 12 12:17:33 AM,POINT (-83.368351 33.977642),17,Friday,Assault
"743,572,691",06-02-2060-1,1960 Feb 20 02:15:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/20/1960 14:15<br>Occur To Date: 02/28/2006 14:15<br>16-11-39.1 HARASSING PHONE CALLS<br>Case Status: Open Investigation,100 Block GIBBONS WAY,ATHENS,GA,30605,33.9053162,-83.3444382,2016 Jan 11 06:15:17 PM,2016 Jan 11 08:59:37 PM,POINT (-83.3444382 33.9053162),14,Saturday,Other
"743,480,122",02-06-1767-1,1967 Jun 17 04:00:00 PM,ALL OTHER OFFENSES,Occur From Date: 06/17/1967 16:00<br>Occur To Date: 06/24/2002 17:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,1100 Block WINTERVILLE RD,ATHENS,GA,30605,33.9549789,-83.3434849,2016 Jan 11 05:43:35 PM,2016 Jan 11 08:10:34 PM,POINT (-83.3434849 33.9549789),16,Saturday,Other
"743,564,603",15-08-1571-1,1973 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1973 00:01<br>Occur To Date: 08/21/2015 11:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block EPPS BRIDGE PKWY,ATHENS,GA,30606,33.9530505,-83.4067682,2016 Jan 11 06:12:19 PM,2016 Jan 11 08:55:18 PM,POINT (-83.4067682 33.9530505),0,Monday,Theft
"743,804,225",08-09-1574-1,1974 Sep 15 07:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 09/15/1974 19:30<br>Occur To Date: 09/18/2008 20:05<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,100 Block COLE MANOR DR,ATHENS,GA,30606,33.9635906,-83.4368457,2016 Jan 11 07:52:25 PM,2016 Jan 11 11:10:26 PM,POINT (-83.4368457 33.9635906),19,Sunday,Other
"743,918,659",08-04-1572-1,1980 Apr 19 02:08:00 AM,DRIVING UNDER THE INFLUENCE,Occur From Date: 04/19/1980 02:08<br>Occur To Date: 04/19/2008 03:05<br>40-6-391 DUI - ALCOHOL<br>Case Status: Cleared by Arrest,DOUGHERTY ST,ATHENS,GA,30601,33.9621255,-83.3751211,2016 Jan 11 08:37:46 PM,2016 Jan 12 12:15:49 AM,POINT (-83.3751211 33.9621255),2,Saturday,Liquor
"743,632,487",08-04-1963-1,1980 Apr 24 08:00:00 AM,BURGLARY,Occur From Date: 04/24/1980 08:00<br>Occur To Date: 04/24/2005 16:00<br>16-7-1 BURGLARY - RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,200 Block BURKLAND DR,ATHENS,GA,30601,34.0061477,-83.3524741,2016 Jan 11 06:37:50 PM,2016 Jan 11 09:32:29 PM,POINT (-83.3524741 34.0061477),8,Thursday,Breaking & Entering
"743,884,793",08-08-0125-1,1980 Aug 02 01:00:00 PM,DAMAGE TO PROPERTY OFFENSE,Occur From Date: 08/02/1980 13:00<br>Occur To Date: 08/02/2008 02:15<br>16-7-23 CRIMINAL DAMAGE 2ND DEGREE OTHER<br>Case Status: Open Investigation,200 Block S FINLEY ST,ATHENS,GA,30605,33.9552148,-83.3824277,2016 Jan 11 08:25:17 PM,2016 Jan 11 11:56:49 PM,POINT (-83.3824277 33.9552148),13,Saturday,Property Crime
"743,684,086",08-10-1059-1,1981 Oct 10 07:00:00 PM,LARCENY-THEFT,Occur From Date: 10/10/1981 19:00<br>Occur To Date: 10/11/2008 02:00<br>16-8-6 THEFT OF LOST OR MISLAID PROPERTY - $.01 TO $500.00<br>Case Status: Open Investigation,DOWNTOWN,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 06:59:07 PM,2016 Jan 11 10:01:38 PM,POINT (-83.357567 33.9519347),19,Saturday,Theft,
"743,562,541",13-05-1305-1,1987 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1987 00:01<br>Occur To Date: 05/21/2013 08:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1000 Block SPRING VALLEY RD,ATHENS,GA,30605,33.9596679,-83.3253389,2016 Jan 11 06:11:35 PM,2016 Jan 11 08:54:40 PM,POINT (-83.3253389 33.9596679),0,Thursday,Theft
"743,712,716",08-07-0887-1,1987 Jul 08 06:40:00 AM,OTHER ASSAULTS,Occur From Date: 07/08/1987 06:40<br>Occur To Date: 07/12/2008 07:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Cleared by Arrest,1200 Block COMMERCE RD,ATHENS,GA,30607,33.9818113,-83.3772109,2016 Jan 11 07:11:33 PM,2016 Jan 11 10:16:47 PM,POINT (-83.3772109 33.9818113),6,Wednesday,Assault
"743,712,720",08-07-0887-2,1987 Jul 08 06:40:00 AM,ALL OTHER OFFENSES,Occur From Date: 07/08/1987 06:40<br>Occur To Date: 07/12/2008 07:00<br>16-10-24.3 OBSTRUCTING 911 CALL<br>Case Status: Cleared by Arrest,1200 Block COMMERCE RD,ATHENS,GA,30607,33.9818113,-83.3772109,2016 Jan 11 07:11:33 PM,2016 Jan 11 10:16:47 PM,POINT (-83.3772109 33.9818113),6,Wednesday,Other
"743,554,526",06-09-1185-1,1988 Jan 01 09:00:00 AM,FRAUD,Occur From Date: 01/01/1988 09:00<br>Occur To Date: 08/15/2006 09:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block NORTHCREST DR,ATHENS,GA,30601,33.9761786,-83.3647702,2016 Jan 11 06:08:56 PM,2016 Jan 11 08:50:35 PM,POINT (-83.3647702 33.9761786),9,Friday,Theft
"743,712,547",10-08-0737-1,1989 Jan 01 08:00:00 PM,LARCENY-THEFT,Occur From Date: 01/01/1989 20:00<br>Occur To Date: 08/12/2010 20:01<br>16-8-6 THEFT OF LOST OR MISLAID PROPERTY - $.01 TO $500.00<br>Case Status: Open Investigation,200 Block BLUEBERRY HILLS CT,ATHENS,GA,30601,34.0149104,-83.3652044,2016 Jan 11 07:11:28 PM,2016 Jan 11 10:17:46 PM,POINT (-83.3652044 34.0149104),20,Sunday,Theft
"743,571,040",05-02-1957-1,1989 Nov 01 12:00:00 PM,FRAUD,Occur From Date: 11/01/1989 12:00<br>Occur To Date: 12/01/1999 12:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,200 Block OAK MEADOWS DR,ATHENS,GA,30605,33.9050128,-83.3210889,2016 Jan 11 06:14:41 PM,2016 Jan 11 08:58:43 PM,POINT (-83.3210889 33.9050128),12,Wednesday,Theft
"743,532,743",03-09-2264-1,1990 Jan 01 12:01:00 AM,LARCENY-THEFT,Occur From Date: 01/01/1990 00:01<br>Occur To Date: 01/01/1996 00:01<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,3900 Block ATLANTA HWY,ATHENS,GA,30622,33.9419314,-83.4729604,2016 Jan 11 06:01:25 PM,2016 Jan 11 08:38:43 PM,POINT (-83.4729604 33.9419314),0,Monday,Theft
"743,619,835",12-10-0283-1,1990 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1990 00:01<br>Occur To Date: 10/04/2012 16:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1400 Block US 29 HWY N,ATHENS,GA,30601,34.0077066,-83.3292362,2016 Jan 11 06:33:09 PM,2016 Jan 11 09:25:49 PM,POINT (-83.3292362 34.0077066),0,Monday,Theft
"743,709,212",08-11-0782-1,1990 Jan 01 12:01:00 AM,FORGERY AND COUNTERFEITING,Occur From Date: 01/01/1990 00:01<br>Occur To Date: 11/10/2008 13:15<br>16-9-1 FORGERY IN THE 1ST DEGREE - OTHER OBJECTS<br>Case Status: Exceptionally Cleared,PO BOX 6974,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 07:10:01 PM,2016 Jan 11 10:16:00 PM,POINT (-83.357567 33.9519347),0,Monday,Theft,
"743,899,350",01-03-0390-1,1990 Mar 03 08:00:00 AM,OTHER ASSAULTS,Occur From Date: 03/03/1990 08:00<br>Occur To Date: 03/06/2001 08:14<br>16-5-23.1 BATTERY (MISD)<br>Case Status: Cleared by Arrest,100 Block HICKMAN DR,ATHENS,GA,30601,33.9618831,-83.3768116,2016 Jan 11 08:30:41 PM,2016 Jan 12 12:06:05 AM,POINT (-83.3768116 33.9618831),8,Saturday,Assault
"743,539,175",06-04-2290-1,1990 Apr 22 04:28:00 AM,AGGRAVATED ASSAULT,Occur From Date: 04/22/1990 04:28<br>Occur To Date: 04/22/1990 04:28<br>16-5-21 AGGRAVATED ASSAULT - GUN<br>Case Status: Open Investigation,100 Block E BROAD ST,ATHENS,GA,30601,33.9573561,-83.3767569,2016 Jan 11 06:03:30 PM,2016 Jan 11 08:41:41 PM,POINT (-83.3767569 33.9573561),4,Sunday,Assault with Deadly Weapon
"743,539,249",07-01-0619-1,1990 Oct 04 12:01:00 AM,FRAUD,Occur From Date: 10/04/1990 00:01<br>Occur To Date: 07/31/2006 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block TILSON RD,ATHENS,GA,30606,33.9176991,-83.4002481,2016 Jan 11 06:03:30 PM,2016 Jan 11 08:41:43 PM,POINT (-83.4002481 33.9176991),0,Thursday,Theft
"743,539,245",08-07-1691-1,1991 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1991 00:01<br>Occur To Date: 12/31/1992 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block WILL HUNTER RD,ATHENS,GA,30606,33.912303,-83.3780946,2016 Jan 11 06:03:30 PM,2016 Jan 11 08:41:43 PM,POINT (-83.3780946 33.912303),0,Tuesday,Theft
"743,577,930",07-01-0645-1,1991 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1991 00:01<br>Occur To Date: 12/31/2001 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,800 Block BURKLAND DR,ATHENS,GA,30601,34.0050279,-83.3540116,2016 Jan 11 06:17:21 PM,2016 Jan 11 09:02:42 PM,POINT (-83.3540116 34.0050279),0,Tuesday,Theft
"743,661,096",92-08-0700-2,1991 Aug 09 07:00:00 AM,LARCENY-THEFT,Occur From Date: 08/09/1991 07:00<br>Occur To Date: 08/11/1991 13:22<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,100 Block MELLWOOD DR,BOGART,GA,30622,33.9406555,-83.4714309,2016 Jan 11 06:49:50 PM,2016 Jan 11 09:48:43 PM,POINT (-83.4714309 33.9406555),7,Friday,Theft
"743,704,142",92-08-0700-1,1991 Aug 09 07:00:00 AM,BURGLARY,Occur From Date: 08/09/1991 07:00<br>Occur To Date: 08/11/1991 13:22<br>16-7-1 BURGLARY - RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,100 Block MELLWOOD DR,BOGART,GA,30622,33.9406555,-83.4714309,2016 Jan 11 07:07:49 PM,2016 Jan 11 10:12:32 PM,POINT (-83.4714309 33.9406555),7,Friday,Breaking & Entering
"743,639,617",10-01-0326-1,1991 Aug 10 12:01:00 AM,FORGERY AND COUNTERFEITING,Occur From Date: 08/10/1991 00:01<br>Occur To Date: 01/31/2007 23:59<br>16-9-1 FORGERY IN THE 1ST DEGREE - CHECKS<br>Case Status: Open Investigation,300 Block WESTCHESTER DR,ATHENS,GA,30606,33.964002,-83.434564,2016 Jan 11 06:40:55 PM,2016 Jan 11 09:36:29 PM,POINT (-83.434564 33.964002),0,Saturday,Theft
"743,566,399",06-04-1359-1,1992 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1992 00:01<br>Occur To Date: 12/31/1998 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1000 Block PRINCE AV,ATHENS,GA,30606,33.9620445,-83.3934334,2016 Jan 11 06:12:58 PM,2016 Jan 11 08:56:12 PM,POINT (-83.3934334 33.9620445),0,Wednesday,Theft
"743,618,919",08-05-0549-1,1992 Jan 01 09:50:00 AM,FRAUD,Occur From Date: 01/01/1992 09:50<br>Occur To Date: 05/07/2008 09:50<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,300 Block STONE MILL RUN,ATHENS,GA,30605,33.9519958,-83.3703917,2016 Jan 11 06:32:46 PM,2016 Jan 11 09:25:03 PM,POINT (-83.3703917 33.9519958),9,Wednesday,Theft
"743,701,955",04-07-1880-1,1992 Feb 14 12:00:00 PM,FRAUD,Occur From Date: 02/14/1992 12:00<br>Occur To Date: 06/24/2004 12:00<br>16-8-4 THEFT BY CONVERSION - OTHER - $500.01 & UP<br>Case Status: Cleared by Arrest,500 Block GAINES SCHOOL RD,ATHENS,GA,30605,33.935151,-83.329146,2016 Jan 11 07:06:48 PM,2016 Jan 11 10:11:36 PM,POINT (-83.329146 33.935151),12,Friday,Theft
"743,561,040",05-08-2358-1,1992 Apr 15 12:00:00 PM,FRAUD,Occur From Date: 04/15/1992 12:00<br>Occur To Date: 04/15/1993 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1200 Block HULL RD,ATHENS,GA,30601,34.0029452,-83.3177196,2016 Jan 11 06:11:07 PM,2016 Jan 11 08:53:49 PM,POINT (-83.3177196 34.0029452),12,Wednesday,Theft
"743,863,624",92-04-1567-1,1992 Apr 22 09:00:00 PM,CRIMINAL HOMICIDE,Occur From Date: 04/22/1992 21:00<br>Occur To Date: 04/23/1992 19:38<br>16-5-1 MURDER - OTHER WEAPON<br>Case Status: Open Investigation,100 Block N HULL ST,ATHENS,GA,30601,33.957028,-83.3782757,2016 Jan 11 08:17:24 PM,2016 Jan 11 11:44:56 PM,POINT (-83.3782757 33.957028),21,Wednesday,Homicide
"743,735,637",00-09-1670-1,1993 Jan 01 08:00:00 AM,FRAUD,Occur From Date: 01/01/1993 08:00<br>Occur To Date: 09/18/2000 14:45<br>16-9-34 FINANCIAL TRANSACTION CARD FRAUD - POSS OF DEVICES<br>Case Status: Open Investigation,3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 07:21:20 PM,2016 Jan 11 10:31:05 PM,POINT (-83.4675771 33.9439705),8,Friday,Theft
"743,543,460",05-02-0500-1,1993 Jan 01 09:00:00 AM,LARCENY-THEFT,Occur From Date: 01/01/1993 09:00<br>Occur To Date: 02/07/2005 14:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $500.01 & UP<br>Case Status: Open Investigation,100 Block KEVIN LN,ATHENS,GA,30601,34.0238002,-83.3594086,2016 Jan 11 06:05:06 PM,2016 Jan 11 08:44:01 PM,POINT (-83.3594086 34.0238002),9,Friday,Theft
"743,477,933",00-11-2244-1,1993 Nov 01 12:01:00 AM,LARCENY-THEFT,Occur From Date: 11/01/1993 00:01<br>Occur To Date: 11/29/2000 12:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $500.01 & UP<br>Case Status: Open Investigation,200 Block E DOUGHERTY ST,ATHENS,GA,30601,33.9610005,-83.3764551,2016 Jan 11 05:42:52 PM,2016 Jan 11 08:08:51 PM,POINT (-83.3764551 33.9610005),0,Monday,Theft
"743,637,969",08-02-0279-1,1994 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1994 00:01<br>Occur To Date: 02/04/2008 13:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1000 Block PRINCE AV,ATHENS,GA,30606,33.9620445,-83.3934334,2016 Jan 11 06:40:13 PM,2016 Jan 11 09:35:24 PM,POINT (-83.3934334 33.9620445),0,Saturday,Theft
"743,620,013",08-02-1142-1,1994 Jan 01 12:00:00 PM,FRAUD,Occur From Date: 01/01/1994 12:00<br>Occur To Date: 02/15/2008 16:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block E CLAYTON ST,ATHENS,GA,30601,33.9581905,-83.3770455,2016 Jan 11 06:33:09 PM,2016 Jan 11 09:25:55 PM,POINT (-83.3770455 33.9581905),12,Saturday,Theft
"743,883,360",00-10-1785-1,1994 Jan 01 12:00:00 PM,ALL OTHER OFFENSES,Occur From Date: 01/01/1994 12:00<br>Occur To Date: 10/21/2000 18:00<br>16-11-39.1 HARASSING PHONE CALLS<br>Case Status: Open Investigation,200 Block LOMBARDY CIR,ATHENS,GA,30601,34.0120705,-83.3494501,2016 Jan 11 08:24:45 PM,2016 Jan 11 11:55:02 PM,POINT (-83.3494501 34.0120705),12,Saturday,Other
"743,605,222",94-04-1598-1,1994 Apr 22 09:00:00 AM,BURGLARY,Occur From Date: 04/22/1994 09:00<br>Occur To Date: 04/22/1994 17:00<br>16-7-1 BURGLARY - RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,400 Block MARTIN CIR,ATHENS,GA,30601,33.96136,-83.348641,2016 Jan 11 06:27:50 PM,2016 Jan 11 09:17:45 PM,POINT (-83.348641 33.96136),9,Friday,Breaking & Entering
"743,481,309",03-01-1139-1,1995 Apr 20 12:01:00 AM,LARCENY-THEFT,Occur From Date: 04/20/1995 00:01<br>Occur To Date: 10/01/2002 23:59<br>16-8-2 THEFT BY TAKING - ALL OTHER - $500.01 & UP<br>Case Status: Open Investigation,200 Block HOLMAN AV,ATHENS,GA,30606,33.9548429,-83.4046572,2016 Jan 11 05:43:55 PM,2016 Jan 11 08:11:20 PM,POINT (-83.4046572 33.9548429),0,Thursday,Theft
"743,862,801",11-09-0912-1,1995 Jun 08 12:00:00 PM,FRAUD,Occur From Date: 06/08/1995 12:00<br>Occur To Date: 09/12/2011 14:22<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,300 Block LUCILLE ST,ATHENS,GA,30606,33.958619,-83.417388,2016 Jan 11 08:17:00 PM,2016 Jan 11 11:44:12 PM,POINT (-83.417388 33.958619),12,Thursday,Theft
"743,882,701",03-12-0035-1,1995 Jul 01 08:00:00 AM,LARCENY-THEFT,Occur From Date: 07/01/1995 08:00<br>Occur To Date: 12/01/2003 08:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $500.01 & UP<br>Case Status: Open Investigation,200 Block E WHITEHALL RD,ATHENS,GA,30605,33.909754,-83.357766,2016 Jan 11 08:24:31 PM,2016 Jan 11 11:55:55 PM,POINT (-83.357766 33.909754),8,Saturday,Theft
"743,540,789",04-10-1112-1,1995 Oct 07 12:00:00 PM,FRAUD,Occur From Date: 10/07/1995 12:00<br>Occur To Date: 09/20/2004 11:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,1400 Block N 29 HWY,ATHENS,GA,30601,34.0077066,-83.3292362,2016 Jan 11 06:04:03 PM,2016 Jan 11 08:43:02 PM,POINT (-83.3292362 34.0077066),12,Saturday,Theft
"743,557,195",02-07-0012-1,1996 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1996 00:01<br>Occur To Date: 07/01/2002 08:00<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,3000 Block LEXINGTON RD,ATHENS,GA,30605,33.941737,-83.328371,2016 Jan 11 06:09:45 PM,2016 Jan 11 08:51:44 PM,POINT (-83.328371 33.941737),0,Monday,Theft
"743,596,716",07-01-1291-1,1996 Jan 01 12:01:00 AM,FRAUD,Occur From Date: 01/01/1996 00:01<br>Occur To Date: 12/31/1999 23:59<br>16-9-121 IDENTITY FRAUD<br>Case Status: Open Investigation,100 Block MINERAL SPRINGS DR,ATHENS,GA,30601,34.022766,-83.33899,2016 Jan 11 06:24:30 PM,2016 Jan 11 09:13:27 PM,POINT (-83.33899 34.022766),0,Monday,Theft
"743,684,088",11-08-0102-1,1996 Jan 01 12:01:00 AM,LARCENY-THEFT,Occur From Date: 01/01/1996 00:01<br>Occur To Date: 12/31/2005 23:59<br>16-8-6 THEFT OF LOST OR MISLAID PROPERTY - $.01 TO $500.00<br>Case Status: Open Investigation,3000 Block LEXINGTON RD,ATHENS,GA,30605,33.941737,-83.328371,2016 Jan 11 06:59:07 PM,2016 Jan 11 10:01:38 PM,POINT (-83.328371 33.941737),0,Monday,Theft
"743,462,258",03-09-1806-1,1996 Sep 18 12:00:00 PM,LARCENY-THEFT,Occur From Date: 09/18/1996 12:00<br>Occur To Date: 09/20/2003 14:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $500.01 & UP<br>Case Status: Open Investigation,3900 Block ATLANTA HWY,ATHENS,GA,30622,33.9419314,-83.4729604,2016 Jan 11 05:37:50 PM,2016 Jan 11 08:01:13 PM,POINT (-83.4729604 33.9419314),12,Wednesday,Theft
"743,521,775",00-07-0857-1,1996 Nov 09 01:00:00 AM,FORGERY AND COUNTERFEITING,Occur From Date: 11/09/1996 01:00<br>Occur To Date: 11/09/1996 01:00<br>16-9-1 FORGERY IN THE 1ST DEGREE - OTHER<br>Case Status: Open Investigation,2100 Block W BROAD ST,ATHENS,GA,30606,33.9509214,-83.4050236,2016 Jan 11 05:57:54 PM,2016 Jan 11 08:33:00 PM,POINT (-83.4050236 33.9509214),1,Saturday,Theft
