ID,Incident Date and Time,Incident Type,Street,City,State,Zip,Latitude,Longitude
"744,621,176",2016 Jan 08 05:00:00 PM,LARCENY-THEFT,200 Block THE PRESERVE DR,ATHENS,GA,30606.0,33.9451974,-83.4479292
"744,621,179",2016 Jan 08 08:00:00 PM,ALL OTHER OFFENSES,100 Block STRICKLAND AVE,ATHENS,GA,30601.0,33.9680645,-83.3732236
"744,620,612",2016 Jan 09 08:00:00 PM,LARCENY-THEFT,300 Block BARNETT SHOALS RD,ATHENS,GA,30605.0,33.9433673,-83.3533174
"744,620,926",2016 Jan 12 07:15:00 PM,LARCENY-THEFT,900 Block E BROAD ST,ATHENS,GA,30601.0,33.9586187,-83.368422
"744,620,967",2016 Jan 12 08:00:00 PM,LARCENY-THEFT,COLLEGE AVE & E HANCOCK AVE,ATHENS,GA,30601.0,33.9601847,-83.3761454
"744,620,969",2016 Jan 12 01:40:00 PM,LARCENY-THEFT,2200 Block LEXINGTON RD,ATHENS,GA,30605.0,33.94448,-83.339581
"744,620,988",2016 Jan 12 09:00:00 PM,LARCENY-THEFT,200 Block N FINLEY ST,ATHENS,GA,30601.0,33.9574036,-83.383063
"744,620,544",2016 Jan 13 01:37:00 PM,ALL OTHER OFFENSES,100 Block HIGHLAND PARK DR,ATHENS,GA,30605.0,33.9172006,-83.3247881
"744,620,545",2016 Jan 13 02:00:00 PM,ALL OTHER OFFENSES,LEXINGTON RD & WINTERVILLE RD,ATHENS,GA,30605.0,33.9465361,-83.351791
"744,620,610",2016 Jan 13 05:31:00 PM,OTHER ASSAULTS,300 Block N HARRIS ST,ATHENS,GA,30601.0,33.9574656,-83.3877118
"744,620,970",2016 Jan 13 02:30:00 PM,OTHER ASSAULTS,200 Block CHINA ST,ATHENS,GA,30605.0,33.9509077,-83.364407
"744,620,971",2016 Jan 13 11:35:00 AM,DRUG ABUSE VIOLATIONS,100 Block TALLASSEE RD,ATHENS,GA,30606.0,33.965247,-83.4290446
"744,620,972",2016 Jan 13 09:06:00 AM,ALL OTHER OFFENSES,100 Block TRINITY PL,ATHENS,GA,30607.0,33.9767401,-83.4145384
"744,620,974",2016 Jan 13 11:35:00 AM,MOTOR VEHICLE THEFT,100 Block TALLASSEE RD,ATHENS,GA,30606.0,33.965247,-83.4290446
"744,620,981",2016 Jan 13 12:45:00 PM,ALL OTHER OFFENSES,200 Block ROCKSPRINGS CT,ATHENS,GA,30606.0,33.9491748,-83.3922092
"744,620,987",2016 Jan 13 12:37:00 PM,DRUG ABUSE VIOLATIONS,COLLEGE STATION RD & SEGREST CIR,ATHENS,GA,30605.0,33.9220595,-83.3515368
"744,620,990",2016 Jan 13 09:00:00 AM,ALL OTHER OFFENSES,700 Block BARNETT SHOALS RD,ATHENS,GA,30605.0,33.9360478,-83.3507327
"744,620,992",2016 Jan 13 05:45:00 PM,OTHER ASSAULTS,1700 Block E BROAD ST,ATHENS,GA,30601.0,33.9510029,-83.3541196
"744,821,592",2016 Jan 11 03:00:00 PM,FRAUD,1900 Block COMMERCE RD,ATHENS,GA,30607.0,33.9993578,-83.383301
"744,821,579",2016 Jan 12 12:01:00 AM,FRAUD,400 Block EPPS BRIDGE PKWY,ATHENS,GA,30606.0,33.9356325,-83.4363283
"744,821,587",2016 Jan 12 05:00:00 PM,BURGLARY,300 Block BLOOMFIELD ST,ATHENS,GA,30605.0,33.9465842,-83.3854706
"744,821,594",2016 Jan 12 09:00:00 PM,FRAUD,200 Block N FINLEY ST,ATHENS,GA,30601.0,33.9574036,-83.383063
"744,821,310",2016 Jan 13 09:00:00 PM,BURGLARY,400 Block S MILLEDGE AVE,ATHENS,GA,30605.0,33.9503364,-83.3873167
"744,821,577",2016 Jan 13 11:15:00 PM,LARCENY-THEFT,1100 Block PRINCE AVE,ATHENS,GA,30606.0,33.9622345,-83.3955637
"744,620,928",2016 Jan 14 01:40:00 AM,LIQUOR LAWS,E BROAD ST & N JACKSON ST,ATHENS,GA,30602.0,33.9579088,-83.3742834
"744,620,929",2016 Jan 14 01:40:00 AM,DRIVING UNDER THE INFLUENCE,E BROAD ST & N JACKSON ST,ATHENS,GA,30602.0,33.9579088,-83.3742834
"744,620,983",2016 Jan 14 12:34:00 AM,LARCENY-THEFT,700 Block OGLETHORPE AVE,ATHENS,GA,30606.0,33.9628029,-83.4123221
"744,620,984",2016 Jan 14 12:34:00 AM,ALL OTHER OFFENSES,700 Block OGLETHORPE AVE,ATHENS,GA,30606.0,33.9628029,-83.4123221
"744,821,111",2016 Jan 14 03:15:00 AM,AGGRAVATED ASSAULT,400 Block OLD HULL RD,ATHENS,GA,30601.0,33.9779878,-83.3486971
"744,821,113",2016 Jan 14 09:00:00 AM,FRAUD,1000 Block ULTIMATE DR,ATHENS,GA,30606.0,33.9448592,-83.4423135
"744,821,115",2016 Jan 14 08:03:00 PM,DRIVING UNDER THE INFLUENCE,W CLAYTON ST & N HULL ST,ATHENS,GA,30601.0,33.9578514,-83.3785812
"744,821,120",2016 Jan 14 05:50:00 AM,MOTOR VEHICLE THEFT,200 Block WOODY LN,ATHENS,GA,30605.0,33.937008,-83.331858
"744,821,303",2016 Jan 14 04:58:00 PM,ALL OTHER OFFENSES,200 Block ROCKSPRINGS CT,ATHENS,GA,30606.0,33.9491748,-83.3922092
"744,821,306",2016 Jan 14 04:58:00 PM,OTHER ASSAULTS,200 Block ROCKSPRINGS CT,ATHENS,GA,30606.0,33.9491748,-83.3922092
"744,821,309",2016 Jan 14 12:34:00 PM,DRIVING UNDER THE INFLUENCE,INNER LOOP 10 & N PETER ST,ATHENS,GA,30601.0,33.9610118,-83.358008
"744,821,311",2016 Jan 14 03:33:00 PM,LARCENY-THEFT,500 Block RUSTWOOD DR,ATHENS,GA,30606.0,33.9912677,-83.4691489
"744,821,312",2016 Jan 14 03:33:00 PM,OTHER ASSAULTS,500 Block RUSTWOOD DR,ATHENS,GA,30606.0,33.9912677,-83.4691489
"744,821,314",2016 Jan 14 07:20:00 PM,AGGRAVATED ASSAULT,300 Block FAIRVIEW ST,ATHENS,GA,30601.0,33.9573266,-83.3557658
"744,821,405",2016 Jan 14 02:40:00 PM,OTHER ASSAULTS,100 Block PARADISE BLVD,ATHENS,GA,30607.0,33.9789358,-83.3950085
"744,821,406",2016 Jan 14 05:07:00 AM,ALL OTHER OFFENSES,3900 Block ATLANTA HWY,ATHENS,GA,30622.0,33.9419314,-83.4729604
"744,821,409",2016 Jan 14 12:13:00 PM,FORGERY AND COUNTERFEITING,300 Block COLLEGE AVE,ATHENS,GA,30601.0,33.959851,-83.375647
"744,821,413",2016 Jan 14 07:54:00 AM,"STOLEN PROPERTY: BUYING, RECEIVING, POSSESSING",3400 Block ATLANTA HWY,ATHENS,GA,30606.0,33.9403877,-83.4525138
"744,821,414",2016 Jan 14 07:54:00 AM,"STOLEN PROPERTY: BUYING, RECEIVING, POSSESSING",3400 Block ATLANTA HWY,ATHENS,GA,30606.0,33.9403877,-83.4525138
"744,821,415",2016 Jan 14 07:00:00 PM,OTHER ASSAULTS,NELLIE B AVE,ATHENS,GA,33.9557539,-83.3493852,2016 Jan 15 06:39:33 AM
"744,821,416",2016 Jan 14 05:24:00 PM,ALL OTHER OFFENSES,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"744,821,417",2016 Jan 14 05:24:00 PM,ALL OTHER OFFENSES,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"744,821,575",2016 Jan 14 01:54:00 PM,ALL OTHER OFFENSES,900 Block HAWTHORNE AVE,ATHENS,GA,30606.0,33.9657085,-83.4149539
"744,821,576",2016 Jan 14 01:54:00 PM,LARCENY-THEFT,900 Block HAWTHORNE AVE,ATHENS,GA,30606.0,33.9657085,-83.4149539
"744,821,582",2016 Jan 14 05:10:00 PM,ROBBERY,400 Block HAWTHORNE AVE,ATHENS,GA,30606.0,33.955595,-83.411636
"744,821,583",2016 Jan 14 01:30:00 AM,LARCENY-THEFT,1000 Block WINTERVILLE RD,ATHENS,GA,30605.0,33.954015,-83.343543
"744,821,584",2016 Jan 14 12:24:00 PM,ALL OTHER OFFENSES,600 Block FOURTH ST,ATHENS,GA,30601.0,33.9715284,-83.3600317
"744,821,585",2016 Jan 14 01:30:00 AM,DAMAGE TO PROPERTY OFFENSE,1000 Block WINTERVILLE RD,ATHENS,GA,30605.0,33.954015,-83.343543
"744,821,590",2016 Jan 14 08:35:00 AM,LARCENY-THEFT,1000 Block OCONEE ST,ATHENS,GA,30605.0,33.9498804,-83.362737
"744,821,591",2016 Jan 14 08:35:00 AM,LARCENY-THEFT,200 Block GEORGIA DR,ATHENS,GA,30605.0,33.9522762,-83.3655938
"744,821,598",2016 Jan 14 10:12:00 AM,FORGERY AND COUNTERFEITING,200 Block US 29 HWY N,ATHENS,GA,30601.0,33.9823365,-83.3480506
"744,821,603",2016 Jan 14 06:38:00 PM,OTHER ASSAULTS,100 Block MASSEY LN,ATHENS,GA,30601.0,33.993116,-83.3633849
"744,821,608",2016 Jan 14 10:22:00 AM,LARCENY-THEFT,300 Block NORTH AVE,ATHENS,GA,30601.0,33.9760166,-83.3645896
"744,821,611",2016 Jan 14 08:20:00 AM,OTHER ASSAULTS,100 Block MASSEY LN,ATHENS,GA,30601.0,33.993116,-83.3633849
"744,821,612",2016 Jan 14 10:54:00 AM,OTHER ASSAULTS,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"744,821,613",2016 Jan 14 08:20:00 AM,ALL OTHER OFFENSES,100 Block MASSEY LN,ATHENS,GA,30601.0,33.993116,-83.3633849
"744,821,615",2016 Jan 14 06:58:00 PM,DISORDERLY CONDUCT,1200 Block BAXTER ST,ATHENS,GA,30606.0,33.94572,-83.4065621
"744,821,616",2016 Jan 14 06:58:00 PM,"WEAPONS: CARRYING, POSSESSING, ETC.",1200 Block BAXTER ST,ATHENS,GA,30606.0,33.94572,-83.4065621
"744,821,617",2016 Jan 14 06:58:00 PM,DISORDERLY CONDUCT,1200 Block BAXTER ST,ATHENS,GA,30606.0,33.94572,-83.4065621
"744,821,618",2016 Jan 14 07:29:00 PM,ALL OTHER OFFENSES,400 Block NORTH AVE,ATHENS,GA,30601.0,33.9778997,-83.3638116
"744,821,619",2016 Jan 14 07:56:00 PM,ALL OTHER OFFENSES,1300 Block ATHENS RD,ATHENS,GA,30683.0,33.966305,-83.310146
"744,821,620",2016 Jan 14 04:41:00 PM,LARCENY-THEFT,100 Block COOK DR,ATHENS,GA,30601.0,33.9591221,-83.3495817
"744,821,623",2016 Jan 14 08:41:00 PM,ALL OTHER OFFENSES,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"744,821,624",2016 Jan 14 08:41:00 PM,ALL OTHER OFFENSES,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"744,821,625",2016 Jan 14 09:45:00 AM,LARCENY-THEFT,400 Block OLD HULL RD,ATHENS,GA,30601.0,33.9779878,-83.3486971
"743,581,061",1950 Mar 02 10:00:00 PM,LARCENY-THEFT,1500 Block S LUMPKIN ST,ATHENS,GA,30605.0,33.9422097,-83.3846884
"743,920,351",1950 Dec 08 05:00:00 PM,OTHER ASSAULTS,200 Block NORTHCREST DR,ATHENS,GA,30601.0,33.977642,-83.368351
"743,572,691",1960 Feb 20 02:15:00 PM,ALL OTHER OFFENSES,100 Block GIBBONS WAY,ATHENS,GA,30605.0,33.9053162,-83.3444382
"743,480,122",1967 Jun 17 04:00:00 PM,ALL OTHER OFFENSES,1100 Block WINTERVILLE RD,ATHENS,GA,30605.0,33.9549789,-83.3434849
"743,564,603",1973 Jan 01 12:01:00 AM,FRAUD,100 Block EPPS BRIDGE PKWY,ATHENS,GA,30606.0,33.9530505,-83.4067682
"743,804,225",1974 Sep 15 07:30:00 PM,ALL OTHER OFFENSES,100 Block COLE MANOR DR,ATHENS,GA,30606.0,33.9635906,-83.4368457
"743,918,659",1980 Apr 19 02:08:00 AM,DRIVING UNDER THE INFLUENCE,DOUGHERTY ST,ATHENS,GA,30601.0,33.9621255,-83.3751211
"743,632,487",1980 Apr 24 08:00:00 AM,BURGLARY,200 Block BURKLAND DR,ATHENS,GA,30601.0,34.0061477,-83.3524741
"743,884,793",1980 Aug 02 01:00:00 PM,DAMAGE TO PROPERTY OFFENSE,200 Block S FINLEY ST,ATHENS,GA,30605.0,33.9552148,-83.3824277
"743,684,086",1981 Oct 10 07:00:00 PM,LARCENY-THEFT,DOWNTOWN,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 06:59:07 PM
"743,562,541",1987 Jan 01 12:01:00 AM,FRAUD,1000 Block SPRING VALLEY RD,ATHENS,GA,30605.0,33.9596679,-83.3253389
"743,712,716",1987 Jul 08 06:40:00 AM,OTHER ASSAULTS,1200 Block COMMERCE RD,ATHENS,GA,30607.0,33.9818113,-83.3772109
"743,712,720",1987 Jul 08 06:40:00 AM,ALL OTHER OFFENSES,1200 Block COMMERCE RD,ATHENS,GA,30607.0,33.9818113,-83.3772109
"743,554,526",1988 Jan 01 09:00:00 AM,FRAUD,100 Block NORTHCREST DR,ATHENS,GA,30601.0,33.9761786,-83.3647702
"743,712,547",1989 Jan 01 08:00:00 PM,LARCENY-THEFT,200 Block BLUEBERRY HILLS CT,ATHENS,GA,30601.0,34.0149104,-83.3652044
"743,571,040",1989 Nov 01 12:00:00 PM,FRAUD,200 Block OAK MEADOWS DR,ATHENS,GA,30605.0,33.9050128,-83.3210889
"743,532,743",1990 Jan 01 12:01:00 AM,LARCENY-THEFT,3900 Block ATLANTA HWY,ATHENS,GA,30622.0,33.9419314,-83.4729604
"743,619,835",1990 Jan 01 12:01:00 AM,FRAUD,1400 Block US 29 HWY N,ATHENS,GA,30601.0,34.0077066,-83.3292362
"743,709,212",1990 Jan 01 12:01:00 AM,FORGERY AND COUNTERFEITING,PO BOX 6974,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 07:10:01 PM
"743,899,350",1990 Mar 03 08:00:00 AM,OTHER ASSAULTS,100 Block HICKMAN DR,ATHENS,GA,30601.0,33.9618831,-83.3768116
"743,539,175",1990 Apr 22 04:28:00 AM,AGGRAVATED ASSAULT,100 Block E BROAD ST,ATHENS,GA,30601.0,33.9573561,-83.3767569
"743,539,249",1990 Oct 04 12:01:00 AM,FRAUD,100 Block TILSON RD,ATHENS,GA,30606.0,33.9176991,-83.4002481
"743,539,245",1991 Jan 01 12:01:00 AM,FRAUD,100 Block WILL HUNTER RD,ATHENS,GA,30606.0,33.912303,-83.3780946
"743,577,930",1991 Jan 01 12:01:00 AM,FRAUD,800 Block BURKLAND DR,ATHENS,GA,30601.0,34.0050279,-83.3540116
"743,661,096",1991 Aug 09 07:00:00 AM,LARCENY-THEFT,100 Block MELLWOOD DR,BOGART,GA,30622.0,33.9406555,-83.4714309
"743,704,142",1991 Aug 09 07:00:00 AM,BURGLARY,100 Block MELLWOOD DR,BOGART,GA,30622.0,33.9406555,-83.4714309
"743,639,617",1991 Aug 10 12:01:00 AM,FORGERY AND COUNTERFEITING,300 Block WESTCHESTER DR,ATHENS,GA,30606.0,33.964002,-83.434564
"743,566,399",1992 Jan 01 12:01:00 AM,FRAUD,1000 Block PRINCE AV,ATHENS,GA,30606.0,33.9620445,-83.3934334
"743,618,919",1992 Jan 01 09:50:00 AM,FRAUD,300 Block STONE MILL RUN,ATHENS,GA,30605.0,33.9519958,-83.3703917
"743,701,955",1992 Feb 14 12:00:00 PM,FRAUD,500 Block GAINES SCHOOL RD,ATHENS,GA,30605.0,33.935151,-83.329146
"743,561,040",1992 Apr 15 12:00:00 PM,FRAUD,1200 Block HULL RD,ATHENS,GA,30601.0,34.0029452,-83.3177196
"743,863,624",1992 Apr 22 09:00:00 PM,CRIMINAL HOMICIDE,100 Block N HULL ST,ATHENS,GA,30601.0,33.957028,-83.3782757
"743,735,637",1993 Jan 01 08:00:00 AM,FRAUD,3700 Block ATLANTA HWY,ATHENS,GA,30606.0,33.9439705,-83.4675771
"743,543,460",1993 Jan 01 09:00:00 AM,LARCENY-THEFT,100 Block KEVIN LN,ATHENS,GA,30601.0,34.0238002,-83.3594086
"743,477,933",1993 Nov 01 12:01:00 AM,LARCENY-THEFT,200 Block E DOUGHERTY ST,ATHENS,GA,30601.0,33.9610005,-83.3764551
"743,637,969",1994 Jan 01 12:01:00 AM,FRAUD,1000 Block PRINCE AV,ATHENS,GA,30606.0,33.9620445,-83.3934334
"743,620,013",1994 Jan 01 12:00:00 PM,FRAUD,100 Block E CLAYTON ST,ATHENS,GA,30601.0,33.9581905,-83.3770455
"743,883,360",1994 Jan 01 12:00:00 PM,ALL OTHER OFFENSES,200 Block LOMBARDY CIR,ATHENS,GA,30601.0,34.0120705,-83.3494501
"743,605,222",1994 Apr 22 09:00:00 AM,BURGLARY,400 Block MARTIN CIR,ATHENS,GA,30601.0,33.96136,-83.348641
"743,481,309",1995 Apr 20 12:01:00 AM,LARCENY-THEFT,200 Block HOLMAN AV,ATHENS,GA,30606.0,33.9548429,-83.4046572
"743,862,801",1995 Jun 08 12:00:00 PM,FRAUD,300 Block LUCILLE ST,ATHENS,GA,30606.0,33.958619,-83.417388
"743,882,701",1995 Jul 01 08:00:00 AM,LARCENY-THEFT,200 Block E WHITEHALL RD,ATHENS,GA,30605.0,33.909754,-83.357766
"743,540,789",1995 Oct 07 12:00:00 PM,FRAUD,1400 Block N 29 HWY,ATHENS,GA,30601.0,34.0077066,-83.3292362
"743,557,195",1996 Jan 01 12:01:00 AM,FRAUD,3000 Block LEXINGTON RD,ATHENS,GA,30605.0,33.941737,-83.328371
"743,596,716",1996 Jan 01 12:01:00 AM,FRAUD,100 Block MINERAL SPRINGS DR,ATHENS,GA,30601.0,34.022766,-83.33899
"743,684,088",1996 Jan 01 12:01:00 AM,LARCENY-THEFT,3000 Block LEXINGTON RD,ATHENS,GA,30605.0,33.941737,-83.328371
"743,462,258",1996 Sep 18 12:00:00 PM,LARCENY-THEFT,3900 Block ATLANTA HWY,ATHENS,GA,30622.0,33.9419314,-83.4729604
"743,521,775",1996 Nov 09 01:00:00 AM,FORGERY AND COUNTERFEITING,2100 Block W BROAD ST,ATHENS,GA,30606.0,33.9509214,-83.4050236
"743,549,087",1996 Nov 09 01:00:00 AM,FRAUD,2100 Block W BROAD ST,ATHENS,GA,30606.0,33.9509214,-83.4050236
"743,539,391",1996 Nov 14 04:00:00 PM,FRAUD,100 Block ALPS RD,ATHENS,GA,30606.0,33.9489162,-83.408391
"743,560,923",1996 Dec 13 12:01:00 AM,FRAUD,100 Block BIG OAK CIR,ATHENS,GA,30605.0,33.9229864,-83.2806052
"743,545,119",1996 Dec 17 10:00:00 AM,FORGERY AND COUNTERFEITING,100 Block ZATELLA LN,ATHENS,GA,30601.0,33.9585342,-83.3529594
"743,547,685",1997 Jan 01 12:01:00 AM,FRAUD,200 Block FREDERICK DR,ATHENS,GA,30607.0,34.0085559,-83.4126734
"743,566,341",1997 Jan 01 12:01:00 AM,FRAUD,3700 Block ATLANTA HWY,ATHENS,GA,30606.0,33.9439705,-83.4675771
"743,598,698",1997 Jan 01 12:01:00 AM,FRAUD,1300 Block NEWTON BRIDGE RD,ATHENS,GA,30607.0,34.011243,-83.404726
"743,520,297",1997 Jan 01 08:00:00 AM,FORGERY AND COUNTERFEITING,100 Block SPRING CT,ATHENS,GA,30601.0,33.9714601,-83.3668768
"743,842,170",1997 Jan 01 12:00:00 PM,FORGERY AND COUNTERFEITING,100 Block HARDIN DR,ATHENS,GA,30605.0,33.9333855,-83.3799021
"743,882,638",1997 Jul 11 08:00:00 AM,LARCENY-THEFT,200 Block NEW HAVEN DR,ATHENS,GA,30606.0,33.9497002,-83.4547748
"743,905,284",1997 Nov 01 12:01:00 AM,FRAUD,100 Block ROLLINGRIDGE DR,ATHENS,GA,30607.0,33.9903765,-83.401688
"743,509,907",1997 Dec 01 12:01:00 AM,LARCENY-THEFT,1 Block CONE ST,ATHENS,GA,30601.0,33.9559686,-83.352733
"743,588,331",1997 Dec 23 09:00:00 AM,LARCENY-THEFT,200 Block COMMERCE BLVD,ATHENS,GA,30622.0,33.9388099,-83.476766
"743,477,842",1998 Jan 01 12:01:00 AM,ALL OTHER OFFENSES,1400 Block N HIGHWAY 29,ATHENS,GA,30601.0,34.0077066,-83.3292362
"743,479,071",1998 Jan 01 12:01:00 AM,LARCENY-THEFT,5000 Block SMOKEY RD,ATHENS,GA,30601.0,34.022304,-83.358903
"743,543,819",1998 Jan 01 12:01:00 AM,FRAUD,100 Block HAWTHORNE AV,ATHENS,GA,30606.0,33.9497756,-83.4096481
"743,554,985",1998 Jan 01 12:01:00 AM,FRAUD,1500 Block CHEROKEE RD,ATHENS,GA,30683.0,33.9550772,-83.2980541
"743,899,730",1998 Jan 01 08:00:00 AM,ALL OTHER OFFENSES,100 Block S STRATFORD DR,ATHENS,GA,30605.0,33.929757,-83.340095
"743,640,359",1998 Jan 07 08:00:00 AM,FRAUD,100 Block ROLLINGRIDGE DR,ATHENS,GA,30607.0,33.9903765,-83.401688
"743,473,955",1998 Feb 01 12:01:00 AM,LARCENY-THEFT,100 Block N JACKSON ST,ATHENS,GA,30601.0,33.9579212,-83.3742679
"743,587,975",1998 Feb 01 12:01:00 AM,FORGERY AND COUNTERFEITING,100 Block N JACKSON ST,ATHENS,GA,30601.0,33.9579212,-83.3742679
"743,553,915",1998 Feb 15 12:00:00 PM,FRAUD,200 Block CARRIAGE LN,ATHENS,GA,30605.0,33.9362843,-83.3526539
"743,577,540",1998 Feb 15 12:00:00 PM,FRAUD,600 Block PULASKI ST,ATHENS,GA,30601.0,33.964476,-83.380619
"743,646,055",1998 Mar 01 12:01:00 AM,ALL OTHER OFFENSES,1500 Block E BROAD ST,ATHENS,GA,30601.0,33.95439,-83.358499
"743,747,350",1998 Mar 01 12:01:00 AM,OTHER ASSAULTS,1500 Block E BROAD ST,ATHENS,GA,30601.0,33.95439,-83.358499
"743,877,831",1998 Mar 01 12:01:00 AM,FRAUD,900 Block OAK GROVE RD,ATHENS,GA,30607.0,34.0113329,-83.4407795
"743,882,698",1998 Mar 01 12:01:00 AM,LARCENY-THEFT,900 Block OAK GROVE RD,ATHENS,GA,30607.0,34.0113329,-83.4407795
"743,885,248",1998 Apr 01 12:01:00 AM,FRAUD,2000 Block S MILLEDGE AV,ATHENS,GA,30605.0,33.9277984,-83.3793942
"743,572,793",1998 May 05 12:01:00 AM,FRAUD,100 Block WINTER HILL DR,WINTERVILLE,GA,30683.0,33.968156,-83.282112
"743,561,803",1998 Jul 01 12:01:00 AM,FRAUD,300 Block STONEHENGE WAY,ATHENS,GA,30622.0,33.933295,-83.497583
"743,619,647",1998 Jul 31 12:01:00 AM,LARCENY-THEFT,200 Block SWANSON DR,ATHENS,GA,30606.0,33.9341996,-83.4402228
"743,460,163",1998 Aug 01 08:00:00 AM,LARCENY-THEFT,,ATHENS,GA,,,0
"743,491,433",1998 Aug 01 08:00:00 AM,FORGERY AND COUNTERFEITING,100 Block BROOKSTONE CT,ATHENS,GA,30605.0,33.9047479,-83.3325232
"743,606,335",1998 Aug 01 12:00:00 PM,FRAUD,100 Block VIKING CT,ATHENS,GA,30605.0,33.925709,-83.33564
"743,738,888",1998 Aug 22 09:00:00 AM,FRAUD,600 Block SUNSET DR,ATHENS,GA,30606.0,33.9599905,-83.4101368
"743,621,009",1998 Sep 01 08:00:00 AM,LARCENY-THEFT,2000 Block PRINCE AV,ATHENS,GA,30606.0,33.9684725,-83.4075853
"743,819,016",1998 Sep 12 01:00:00 PM,BURGLARY,1300 Block SPRING VALLEY RD,ATHENS,GA,30683.0,33.982287,-83.307852
"743,570,898",1998 Sep 18 12:00:00 PM,FRAUD,300 Block WESTCHESTER DR,ATHENS,GA,30606.0,33.964002,-83.434564
"743,494,053",1998 Sep 20 09:00:00 AM,LARCENY-THEFT,2400 Block W BROAD ST,ATHENS,GA,30606.0,33.9474468,-83.4194657
"743,701,399",1998 Oct 01 12:01:00 AM,FORGERY AND COUNTERFEITING,200 Block ROSEWOOD PL,ATHENS,GA,30606.0,33.985558,-83.429105
"743,744,660",1998 Oct 01 12:01:00 AM,FRAUD,200 Block ROSEWOOD PL,ATHENS,GA,30606.0,33.985558,-83.429105
"743,869,714",1998 Oct 08 12:01:00 AM,LARCENY-THEFT,1100 Block PRINCE AV,ATHENS,GA,30606.0,33.9622345,-83.3955637
"743,882,762",1998 Oct 08 12:01:00 AM,FORGERY AND COUNTERFEITING,1100 Block PRINCE AV,ATHENS,GA,30606.0,33.9622345,-83.3955637
"743,883,311",1998 Oct 08 12:01:00 AM,LARCENY-THEFT,1100 Block PRINCE AV,ATHENS,GA,30606.0,33.9622345,-83.3955637
"743,883,312",1998 Oct 08 12:01:00 AM,LARCENY-THEFT,1100 Block PRINCE AV,ATHENS,GA,30606.0,33.9622345,-83.3955637
"743,546,991",1998 Oct 16 12:00:00 PM,LARCENY-THEFT,100 Block JADE DR,ATHENS,GA,30605.0,33.904551,-83.3624449
"743,545,085",1998 Oct 19 12:01:00 AM,FRAUD,4600 Block ATLANTA HWY,ATHENS,GA,30622.0,33.9400454,-83.4950109
"743,871,751",1998 Oct 23 12:00:00 PM,LARCENY-THEFT,200 Block SPRINGDALE ST,ATHENS,GA,30606.0,33.9460233,-83.3876787
"743,715,462",1998 Oct 27 12:00:00 PM,MOTOR VEHICLE THEFT,100 Block GAINES CT,ATHENS,GA,30605.0,33.909077,-83.33222
"743,585,337",1998 Nov 01 08:00:00 AM,FORGERY AND COUNTERFEITING,200 Block SUSSEX DR,ATHENS,GA,30606.0,33.9433373,-83.4279305
"743,564,109",1998 Dec 02 12:01:00 AM,FRAUD,700 Block SPRING VALLEY RD,ATHENS,GA,30605.0,33.9602156,-83.331267
"743,659,612",1998 Dec 18 08:00:00 AM,FRAUD,2300 Block W BROAD ST,ATHENS,GA,30606.0,33.9488751,-83.4133532
"743,531,940",1998 Dec 21 12:22:00 PM,FORGERY AND COUNTERFEITING,400 Block ATHENA DR,ATHENS,GA,30601.0,33.9785286,-83.3381752
"743,571,958",1999 Jan 01 12:01:00 AM,FRAUD,100 Block TAMARA CT,ATHENS,GA,30606.0,33.9408927,-83.4269302
"743,878,627",1999 Jan 01 12:01:00 AM,FRAUD,300 Block TALLASEE RD,ATHENS,GA,30606.0,33.9666356,-83.4333906
"743,575,769",1999 Jan 01 08:00:00 AM,FRAUD,100 Block PENDLETON DR,ATHENS,GA,30606.0,33.9739615,-83.4264641
"743,912,347",1999 Jan 01 08:00:00 AM,LARCENY-THEFT,800 Block W HANCOCK AV,ATHENS,GA,30601.0,33.9574619,-83.3877445
"743,460,889",1999 Jan 01 12:00:00 PM,LARCENY-THEFT,,ATHENS,GA,,,0
"743,581,842",1999 Jan 01 12:00:00 PM,FRAUD,100 Block SAYEMORE DR,ATHENS,GA,30601.0,33.991828,-83.3637059
"743,483,830",1999 Jan 01 05:00:00 PM,ALL OTHER OFFENSES,100 Block ROBERTS RD,ATHENS,GA,30606.0,33.9837071,-83.4333839
"743,512,996",1999 Jan 02 12:25:00 AM,ALL OTHER OFFENSES,100 Block OLD HULL RD,ATHENS,GA,30601.0,33.9760572,-83.3644927
"743,618,692",1999 Jan 07 11:45:00 AM,LARCENY-THEFT,100 Block E WASHINGTON ST,ATHENS,GA,30601.0,33.9590178,-83.3773417
"743,716,709",1999 Jan 07 11:45:00 AM,FRAUD,100 Block E WASHINGTON ST,ATHENS,GA,30601.0,33.9590178,-83.3773417
"743,860,597",1999 Jan 08 01:30:00 AM,ALL OTHER OFFENSES,200 Block BAILEY ST,ATHENS,GA,30605.0,33.9437349,-83.356925
