ID,Incident Date and Time,Incident Type,Street,City,State,Zip,Latitude,Longitude
"901,039,575",2019 Jan 07 06:00:00 PM,LARCENY/THEFT,1 Block LANGMEYER AV,BUFFALO,NY,14206,42.92484358,-78.81698876
"901,476,393",2019 Jan 04 12:00:00 PM,LARCENY/THEFT,400 Block GOLD ST,BUFFALO,NY,14206,42.89630329,-78.80519991
"902,552,636",2019 Jan 04 12:00:00 PM,LARCENY/THEFT,1000 Block GENESEE ST,BUFFALO,NY,14206,42.90148918,-78.8442582
"902,969,363",2015 Jan 25 12:00:00 PM,SEXUAL ABUSE,1 Block VANDERBILT ST,BUFFALO,NY,14206,42.89218619,-78.80585686
"902,969,364",2018 Jan 25 12:00:00 PM,SEXUAL ABUSE,200 Block HEMPSTEAD AV,BUFFALO,NY,14206,42.93049223,-78.80506120000001
"901,019,637",2019 Jan 09 12:00:00 PM,SEXUAL ABUSE,1 Block WAKEFIELD AV,BUFFALO,NY,14206,42.93424285,-78.83565826
"854,556,050",2018 Jan 01 12:01:00 AM,BURGLARY,200 Block JOHNSON ST,BUFFALO,NY,14206,42.89807833,-78.84793857
"854,542,298",2018 Mar 01 12:00:00 PM,LARCENY/THEFT,300 Block WALDEN AV,BUFFALO,NY,14206,42.90326103,-78.82455864
"864,877,458",2018 Jun 25 12:00:00 PM,LARCENY/THEFT,1 Block MORRIS AV,BUFFALO,NY,14206,42.94077761,-78.83366823
"855,628,713",2018 May 07 12:00:00 AM,LARCENY/THEFT,1 Block GRIMES ST,BUFFALO,NY,14206,42.89225421,-78.82638161
"855,839,075",2018 May 16 11:34:00 AM,LARCENY/THEFT,600 Block GOODYEAR AV,BUFFALO,NY,14206,42.91363703,-78.82258328
"861,498,464",2018 Jan 01 12:00:00 AM,LARCENY/THEFT,800 Block GENESEE ST,BUFFALO,NY,14206,42.89937026,-78.84693642
"839,242,924",2017 Mar 16 12:00:00 PM,LARCENY/THEFT,2100 Block MAIN ST,BUFFALO,NY,14206,42.92880507,-78.84993703
"854,152,668",2018 May 14 08:45:00 AM,ASSAULT,200 Block REED ST,BUFFALO,NY,14206,42.90031432,-78.84205124
"854,197,791",2018 May 14 09:00:00 AM,LARCENY/THEFT,700 Block SMITH ST,BUFFALO,NY,14206,42.88280445,-78.84376902
"908,075,281",2019 Feb 24 11:17:54 AM,LARCENY/THEFT,WILLIAM ST & FILLMORE AV,BUFFALO,NY,14206,42.88500972,-78.83926343
"854,297,466",2018 May 15 02:30:00 PM,BURGLARY,300 Block OAKMONT AV,BUFFALO,NY,14206,42.93195093,-78.80275127
"870,064,218",2018 Sep 05 07:43:00 PM,ROBBERY,2300 Block MAIN ST,BUFFALO,NY,14206,42.932024,-78.84621678
"908,075,279",2019 Feb 24 12:00:00 AM,BURGLARY,1 Block LANGFIELD DR,BUFFALO,NY,14206,42.93012388,-78.81099696
"889,294,330",2018 Nov 11 06:24:02 AM,ASSAULT,1 Block WEAVER ST,BUFFALO,NY,14206,42.8741903,-78.80377765
"913,614,030",2019 Apr 11 05:30:53 AM,BURGLARY,2800 Block BAILEY AV,BUFFALO,NY,14206,42.93182028,-78.81339304
"913,636,471",2019 Apr 12 12:44:00 AM,ASSAULT,400 Block BERKSHIRE AV,BUFFALO,NY,14206,42.94496276,-78.81370342
"925,705,574",2019 Jul 14 08:00:00 AM,LARCENY/THEFT,300 Block WALDEN AV,BUFFALO,NY,14206,42.90348508,-78.82239472
"854,615,242",2018 May 18 02:00:00 PM,LARCENY/THEFT,100 Block ERB ST,BUFFALO,NY,14206,42.92097973,-78.80050959999998
"925,675,688",2019 Jul 15 05:20:00 AM,ROBBERY,1100 Block S PARK AV,BUFFALO,NY,14206,42.86097294,-78.83938792
"854,621,165",2018 Apr 23 12:00:00 AM,LARCENY/THEFT,200 Block MILLICENT AV,BUFFALO,NY,14206,42.93485596,-78.80455405
"854,432,969",2018 May 09 07:30:00 PM,ASSAULT,MILLS ST & B ST,BUFFALO,NY,14206,42.89996964,-78.83667544
"853,975,932",2018 May 11 06:00:00 PM,UUV,1 Block CROSSMAN AV,BUFFALO,NY,14206,42.91480136,-78.80295174
"939,076,236",2019 Aug 25 12:00:00 AM,BURGLARY,300 Block HIGHGATE AV,BUFFALO,NY,14206,42.94795504,-78.81296756
"840,240,669",2016 Jul 11 12:00:00 PM,LARCENY/THEFT,1 Block MYERS ST,BUFFALO,NY,14206,42.90262328,-78.84023204
"839,326,076",2018 Mar 17 01:00:00 AM,LARCENY/THEFT,900 Block E LOVEJOY ST,BUFFALO,NY,14206,42.88948611,-78.81148181
"839,247,216",2018 Mar 22 10:30:00 PM,LARCENY/THEFT,1100 Block E DELAVAN AV,BUFFALO,NY,14206,42.92235017,-78.81526191
"839,343,506",2018 Mar 24 07:00:00 PM,LARCENY/THEFT,1300 Block BROADWAY,BUFFALO,NY,14206,42.89513764,-78.82527336
"854,481,840",2018 May 17 07:30:00 AM,BURGLARY,100 Block ORLEANS ST,BUFFALO,NY,14206,42.93910515,-78.80651123
"839,417,900",2018 Mar 25 03:00:00 AM,ROBBERY,1200 Block BROADWAY,BUFFALO,NY,14206,42.89485225,-78.83042224
"839,299,189",2018 Mar 25 11:52:00 PM,LARCENY/THEFT,300 Block AMHERST ST,BUFFALO,NY,14206,42.93983903,-78.82350631
"909,670,152",2019 Mar 10 07:38:42 PM,LARCENY/THEFT,900 Block BROADWAY AV,BUFFALO,NY,14206,42.90126008,-78.83630749999999
"840,181,048",2018 Mar 26 05:30:00 PM,ASSAULT,100 Block WAKEFIELD AV,BUFFALO,NY,14206,42.9341946,-78.83263331
"839,329,747",2018 Mar 26 12:00:00 AM,LARCENY/THEFT,200 Block JOHNSON ST,BUFFALO,NY,14206,42.89692418,-78.84868004
"839,329,746",2018 Mar 26 09:47:29 AM,ASSAULT,700 Block NORTHAMPTON ST,BUFFALO,NY,14206,42.90706832,-78.8402505
"839,452,901",2018 Mar 26 11:20:42 PM,LARCENY/THEFT,600 Block AMHERST ST,BUFFALO,NY,14206,42.93999218,-78.81577627
"903,539,348",2019 Jan 28 08:30:00 AM,BURGLARY,500 Block DARTMOUTH AV,BUFFALO,NY,14206,42.94366254,-78.80518315
"908,310,192",2019 Feb 23 12:00:00 AM,ASSAULT,3400 Block BAILEY AV,BUFFALO,NY,14206,42.94822733,-78.8140144
"837,989,500",2018 Mar 13 08:27:52 PM,ASSAULT,100 Block ZELMER ST,BUFFALO,NY,14206,42.91394194,-78.80750299
"837,967,819",2018 Mar 13 09:00:00 PM,ROBBERY,WALDEN AV & BAILEY AV,BUFFALO,NY,14206,42.90484725,-78.81377794
"884,259,057",2018 Jan 30 05:30:00 AM,RAPE,100 Block DONOVAN ST,BUFFALO,NY,14206,42.88562658,-78.82038546
"884,050,230",2018 Jun 14 03:52:49 PM,LARCENY/THEFT,1 Block GREENFIELD ST,BUFFALO,NY,14206,42.93732413,-78.84426007
"924,926,483",2019 Jul 07 01:41:00 PM,LARCENY/THEFT,1900 Block SENECA ST,BUFFALO,NY,14206,42.85800978,-78.81341721
"901,016,053",2018 Aug 04 12:00:00 PM,SEXUAL ABUSE,2000 Block FILLMORE AV,BUFFALO,NY,14206,42.93044915,-78.83889138
"891,983,174",2018 Nov 23 12:00:00 AM,UUV,600 Block LINWOOD AV,BUFFALO,NY,14206,42.94625179,-78.82722888
"892,052,988",2018 Nov 24 12:01:00 AM,LARCENY/THEFT,400 Block DAVEY ST,BUFFALO,NY,14206,42.89589574,-78.80310855
"890,596,139",2018 Nov 24 11:31:00 PM,LARCENY/THEFT,1 Block GOLD ST,BUFFALO,NY,14206,42.88582121,-78.80542353
"890,625,419",2018 Nov 26 07:30:00 AM,LARCENY/THEFT,1 Block S RYAN ST,BUFFALO,NY,14206,42.85633781,-78.81251591
"890,669,450",2018 Nov 27 07:22:00 AM,ASSAULT,1 Block SWINBURNE ST,BUFFALO,NY,14206,42.89358169,-78.82142352
"861,421,631",2018 Jun 28 03:49:00 AM,ASSAULT,1 Block REMOLENO ST,BUFFALO,NY,14206,42.85450265,-78.8242942
"856,922,206",2018 Jun 10 02:00:00 AM,ROBBERY,400 Block GRIDER ST,BUFFALO,NY,14206,42.91768409,-78.82913214
"856,922,197",2018 Jun 10 06:03:04 AM,THEFT OF SERVICES,THORNTON AV & BAILEY AV,BUFFALO,NY,14206,42.93939284,-78.8136453
"864,837,431",2018 Jul 24 04:45:00 AM,BURGLARY,1 Block S RYAN ST,BUFFALO,NY,14206,42.85589931,-78.81225322
"864,877,460",2018 Jul 24 12:00:00 AM,LARCENY/THEFT,200 Block WESTMINSTER AV,BUFFALO,NY,14206,42.94160219,-78.80644555
"898,516,360",2019 Jan 02 12:12:45 PM,LARCENY/THEFT,1 Block SATTLER AV,BUFFALO,NY,14206,42.91232641,-78.80577998
"936,688,671",2019 Aug 14 12:00:00 PM,LARCENY/THEFT,1 Block CONNELLY AV,BUFFALO,NY,14206,42.92947969,-78.8174917
"856,949,733",2018 May 04 12:00:00 AM,BURGLARY,1 Block PARKRIDGE AV,BUFFALO,NY,14206,42.93753749,-78.82192889
"856,866,713",2018 May 08 12:00:00 AM,LARCENY/THEFT,300 Block MANHATTAN AV,BUFFALO,NY,14206,42.94161232,-78.82833098
"855,910,411",2018 May 25 12:00:00 AM,THEFT OF SERVICES,MOHR AV & BROADWAY,BUFFALO,NY,14206,42.89521615,-78.82706498
"942,516,714",2015 Oct 04 12:01:00 AM,ASSAULT,100 Block HUMASON AV,BUFFALO,NY,14206,42.91727666,-78.79989927
"855,740,848",2018 May 28 01:39:00 AM,UUV,2200 Block GENESEE ST,BUFFALO,NY,14206,42.91815589,-78.79926769
"855,788,885",2018 May 28 01:30:00 PM,BURGLARY,1 Block ANDOVER AV,BUFFALO,NY,14206,42.93425967,-78.81470911
"868,892,398",2018 Aug 02 12:00:00 AM,LARCENY/THEFT,1 Block BEITER WK,BUFFALO,NY,14206,42.93110638,-78.79957431
"867,589,922",2018 Aug 19 07:54:00 AM,ROBBERY,NORTHLAND AV & HUMBOLDT PW,BUFFALO,NY,14206,42.91905262,-78.84310029
"867,615,886",2018 Aug 19 05:50:00 PM,ROBBERY,1 Block BUTLER AV,BUFFALO,NY,14206,42.91643026,-78.84992101
"867,683,719",2018 Aug 19 09:18:00 PM,ROBBERY,900 Block WALDEN AV,BUFFALO,NY,14206,42.90638277,-78.80027172
"839,020,447",2018 Mar 22 08:00:00 PM,ROBBERY,900 Block KENSINGTON AV,BUFFALO,NY,14206,42.93559609,-78.81867252
"838,824,203",2018 Mar 22 08:34:09 PM,LARCENY/THEFT,1 Block WILSON ST,BUFFALO,NY,14206,42.88618707,-78.84038771
"867,984,556",2018 Aug 21 04:00:00 AM,UUV,LANG STREET,BUFFALO,NY,14206,42.919072299999996,-78.80635579999999
"878,155,865",2018 Sep 18 09:46:00 AM,BURGLARY,1 Block GEARY ST,BUFFALO,NY,14206,42.85642547,-78.80983094
"867,980,125",2018 Aug 21 11:45:00 AM,ROBBERY,1 Block BLAKE ST,BUFFALO,NY,14206,42.91610229,-78.81120666
"878,448,547",2018 Sep 19 04:50:00 AM,LARCENY/THEFT,100 Block DEPEW AV,BUFFALO,NY,14206,42.94352349,-78.84503321
"878,413,481",2018 Sep 19 06:15:00 AM,LARCENY/THEFT,800 Block NORTHLAND AV,BUFFALO,NY,14206,42.91911305,-78.82812982
"856,405,599",2018 Jun 04 10:14:47 AM,BURGLARY,100 Block HOLDEN ST,BUFFALO,NY,14206,42.93723446,-78.83529703
"841,759,662",2017 Oct 15 12:00:00 PM,LARCENY/THEFT,200 Block HOWARD ST,BUFFALO,NY,14206,42.88313227,-78.8444047
"840,216,721",2018 Jan 22 12:00:00 PM,LARCENY/THEFT,900 Block HUMBOLDT PW,BUFFALO,NY,14206,42.91024555,-78.84276468
"912,653,909",2019 Mar 23 12:00:00 PM,LARCENY/THEFT,2200 Block BAILEY AV,BUFFALO,NY,14206,42.91757821,-78.8140867
"911,804,994",2019 Mar 25 06:04:20 AM,RAPE,400 Block GRIDER ST,BUFFALO,NY,14206,42.91768409,-78.82913214
"911,709,446",2019 Mar 25 01:50:00 AM,THEFT OF SERVICES,100 Block SOUTHSIDE PW,BUFFALO,NY,14206,42.85263752,-78.82395131
"912,195,173",2019 Mar 25 12:00:00 PM,LARCENY/THEFT,100 Block FOX ST,BUFFALO,NY,14206,42.89487206,-78.84617088
"911,813,978",2019 Mar 25 10:30:00 AM,LARCENY/THEFT,1 Block COLORADO AV,BUFFALO,NY,14206,42.91235354,-78.81962929
"911,761,298",2019 Mar 25 11:05:00 AM,ASSAULT,FLORIDA ST & PLEASANT PL,BUFFALO,NY,14206,42.92021729,-78.84971333
"920,338,930",2019 May 21 11:00:00 PM,LARCENY/THEFT,300 Block LASALLE AV,BUFFALO,NY,14206,42.9451717,-78.81889574
"920,299,882",2019 May 24 01:30:00 PM,UUV,1 Block REMINGTON PL,BUFFALO,NY,14206,42.86054959,-78.81931975
"869,985,806",2018 Sep 03 12:00:00 PM,SEXUAL ABUSE,300 Block MANHATTAN AV,BUFFALO,NY,14206,42.94407255,-78.81967587
"867,822,336",2018 Apr 28 12:00:00 PM,LARCENY/THEFT,1100 Block E DELAVAN AV,BUFFALO,NY,14206,42.92289902,-78.81522663
"869,652,498",2018 Sep 04 07:00:57 AM,BURGLARY,1 Block REED ST,BUFFALO,NY,14206,42.89471686,-78.84202784
"856,191,856",2018 Jun 01 10:33:21 AM,BURGLARY,100 Block GUILFORD ST,BUFFALO,NY,14206,42.89710156,-78.84312009
"854,574,370",2018 May 18 12:00:00 AM,LARCENY/THEFT,200 Block COMSTOCK AV,BUFFALO,NY,14206,42.94347259,-78.81788086
"854,891,011",2018 May 18 04:30:00 PM,ROBBERY,BAILEY AV & SCHRECK AV,BUFFALO,NY,14206,42.92475536,-78.81986337
"870,183,394",2018 Sep 06 09:31:45 AM,BURGLARY,1 Block MORELAND ST,BUFFALO,NY,14206,42.89080294,-78.81159861
"854,800,873",2018 Mar 03 12:00:00 AM,LARCENY/THEFT,1 Block HAGEN ST,BUFFALO,NY,14206,42.91737051,-78.80815007
"871,682,280",2018 Sep 07 07:43:00 AM,LARCENY/THEFT,2400 Block MAIN ST,BUFFALO,NY,14206,42.93521604,-78.84219729
"872,788,155",2018 Sep 07 08:00:00 AM,LARCENY/THEFT,HUBBARD ST & CLINTON ST,BUFFALO,NY,14206,42.8733824,-78.82347229
"854,639,285",2018 May 19 07:30:21 AM,LARCENY/THEFT,400 Block GOETHE ST,BUFFALO,NY,14206,42.897026200000006,-78.80023892
"854,662,785",2018 May 20 03:00:00 AM,BURGLARY,400 Block MOSELLE ST,BUFFALO,NY,14206,42.91574541,-78.824682
"854,676,362",2018 May 20 11:02:00 AM,RAPE,E DELAVAN AV & PANSY PL,BUFFALO,NY,14206,42.92197974,-78.84695811
"913,731,906",2019 Apr 13 02:06:27 AM,ROBBERY,900 Block SYCAMORE ST,BUFFALO,NY,14206,42.8983477,-78.83804968
"922,967,191",2019 Jun 13 01:00:00 PM,BURGLARY,1 Block LISBON AV,BUFFALO,NY,14206,42.9485042,-78.82607988
"807,474,106",2017 May 27 12:35:00 PM,LARCENY/THEFT,3400 Block BAILEY AV,BUFFALO,NY,14206,42.94866619,-78.81409074
"807,474,109",2017 May 27 01:24:23 PM,ASSAULT,200 Block E AMHERST ST,BUFFALO,NY,14206,42.93993561,-78.82970613
"854,980,032",2018 May 23 03:50:00 PM,ASSAULT,1700 Block SENECA ST,BUFFALO,NY,14206,42.86121317,-78.81686057
"923,001,591",2019 Mar 01 12:00:00 AM,UUV,FILLMORE AV & STANISLAUS ST,BUFFALO,NY,14206,42.89721989,-78.83931392
"923,032,092",2019 Apr 10 03:00:00 PM,LARCENY/THEFT,2400 Block MAIN ST,BUFFALO,NY,14206,42.93521604,-78.84219729
"922,079,143",2019 May 30 01:00:00 PM,UUV,STOCKBRIDGE AV & BAILEY AV,BUFFALO,NY,14206,42.94167023,-78.81365379
"922,911,392",2019 May 30 05:30:00 PM,UUV,1 Block PARKER AV,BUFFALO,NY,14206,42.93974967,-78.83941534
"923,001,598",2014 Oct 01 12:00:00 PM,SEXUAL ABUSE,400 Block W FERRY ST,BUFFALO,NY,14206,42.9144261,-78.8383772
"922,082,249",2019 May 30 10:55:00 AM,LARCENY/THEFT,1 Block EDISON AV,BUFFALO,NY,14206,42.9245992,-78.80179176
"922,087,315",2019 Jun 01 12:00:00 PM,LARCENY/THEFT,1000 Block FILLMORE AV,BUFFALO,NY,14206,42.91447312,-78.81631496
"922,149,252",2019 Jun 03 06:00:00 AM,BURGLARY,1000 Block E FERRY ST,BUFFALO,NY,14206,42.91467302,-78.82576040000001
"922,143,861",2019 Jun 04 02:30:00 AM,ASSAULT,100 Block HAGEN ST,BUFFALO,NY,14206,42.91940228,-78.80748545
"922,109,049",2019 Jun 04 12:00:00 AM,LARCENY/THEFT,500 Block MINNESOTA AV,BUFFALO,NY,14206,42.94555032,-78.80799114
"922,076,468",2019 Jun 05 05:50:02 AM,ASSAULT,100 Block STOCKBRIDGE AV,BUFFALO,NY,14206,42.94187377,-78.82146012
"922,094,046",2019 Jun 05 01:13:49 PM,ASSAULT,100 Block WAKEFIELD AV,BUFFALO,NY,14206,42.93424367,-78.83528484
"854,907,472",2018 Mar 31 09:30:00 AM,RAPE,600 Block E FERRY ST,BUFFALO,NY,14206,42.9144261,-78.8383772
"854,815,219",2018 Mar 08 12:00:00 PM,LARCENY/THEFT,100 Block GOETHE ST,BUFFALO,NY,14206,42.88928829,-78.80032375
"841,906,287",2017 Nov 28 12:00:00 PM,LARCENY/THEFT,200 Block BABCOCK ST,BUFFALO,NY,14206,42.87237303,-78.83354081
"861,622,993",2018 Feb 20 12:00:00 PM,BURGLARY,1 Block SIDNEY ST,BUFFALO,NY,14206,42.91606495,-78.84170647
"861,613,351",2009 Jan 01 01:00:00 AM,SEXUAL ABUSE,200 Block ABBOTT RD,BUFFALO,NY,14206,42.85472995,-78.82056561
"859,901,380",2018 Jun 17 09:30:00 PM,ROBBERY,700 Block BEST ST,BUFFALO,NY,14206,42.90388662,-78.83971475
"859,901,375",2018 Jun 18 03:00:00 AM,BURGLARY,300 Block HIGHGATE AV,BUFFALO,NY,14206,42.94835998,-78.81625596
"858,824,723",2018 Jun 18 04:00:00 PM,ASSAULT,1 Block STANTON ST,BUFFALO,NY,14206,42.88373302,-78.84567584
"859,152,427",2018 Jun 18 11:10:00 PM,LARCENY/THEFT,100 Block PARKRIDGE AV,BUFFALO,NY,14206,42.93926751,-78.82126335
"858,815,569",2018 Jun 18 11:50:00 PM,ASSAULT,1 Block BERWYN AV,BUFFALO,NY,14206,42.93337823,-78.81638621
"859,152,174",2018 Jun 19 07:00:00 AM,ASSAULT,100 Block ROUNDS AV,BUFFALO,NY,14206,42.94760784,-78.80818538
"928,310,165",2019 Jul 24 10:00:00 PM,LARCENY/THEFT,1 Block BURKE DR,BUFFALO,NY,14206,42.94388701,-78.80260691
"939,189,021",2019 Aug 23 06:00:00 PM,LARCENY/THEFT,100 Block ELK ST,BUFFALO,NY,14206,42.86766312,-78.84157912
"939,260,221",2019 Aug 23 08:00:00 PM,ASSAULT,1900 Block HERTEL AV,BUFFALO,NY,14206,42.94766111,-78.8353022
"939,205,380",2019 Aug 24 02:00:00 PM,LARCENY/THEFT,1 Block KERMIT AV,BUFFALO,NY,14206,42.92341929,-78.81575129
"939,205,379",2019 Aug 24 11:10:00 AM,ASSAULT,200 Block KINGSLEY ST,BUFFALO,NY,14206,42.90840079,-78.84555647
"908,189,418",2019 Feb 26 02:09:11 AM,ASSAULT,1 Block ELLER ST,BUFFALO,NY,14206,42.9144261,-78.8383772
"909,789,281",2018 May 01 12:00:00 PM,LARCENY/THEFT,1 Block VERNON PL,BUFFALO,NY,14206,42.93911717,-78.84004759
"903,315,848",2018 Nov 01 10:00:15 PM,LARCENY/THEFT,100 Block BECK ST,BUFFALO,NY,14206,42.89653767,-78.83763171
"901,046,308",2019 Jan 12 09:00:00 AM,UUV,E FERRY ST & CORNWALL AV,BUFFALO,NY,14206,42.91454468,-78.82154153
"901,064,208",2019 Jan 14 10:20:30 AM,ASSAULT,2000 Block CLINTON ST,BUFFALO,NY,14206,42.87202849,-78.80071094
"901,046,307",2019 Jan 14 12:00:00 AM,ASSAULT,900 Block KENSINGTON AV,BUFFALO,NY,14206,42.93542737,-78.82065107
"865,054,870",2018 Jul 27 01:54:19 AM,BURGLARY,300 Block MILLICENT AV,BUFFALO,NY,14206,42.934887200000006,-78.80257498
"865,069,659",2018 Jul 27 08:40:21 AM,RAPE,400 Block FILLMORE AV,BUFFALO,NY,14206,42.88619058,-78.83882055
"854,662,782",2018 May 19 11:50:00 PM,ASSAULT,2700 Block BAILEY AV,BUFFALO,NY,14206,42.93006295,-78.81402128
"926,158,057",2019 Jul 11 02:30:00 AM,LARCENY/THEFT,1 Block ST MARYS RD,BUFFALO,NY,14206,42.90659001,-78.80665518
"854,656,951",2018 May 20 02:22:00 AM,ROBBERY,1 Block KEPPEL ST,BUFFALO,NY,14206,42.86569798,-78.82418853
"925,761,619",2019 Jul 14 12:00:00 PM,LARCENY/THEFT,200 Block CRESCENT AV,BUFFALO,NY,14206,42.9343542,-78.84712292
"865,023,947",2018 Jan 01 12:00:00 AM,LARCENY/THEFT,200 Block DAVIDSON AV,BUFFALO,NY,14206,42.93759922,-78.80486263
"865,013,050",2018 Mar 01 12:07:00 PM,LARCENY/THEFT,1 Block KNOERL AV,BUFFALO,NY,14206,42.85628144,-78.81326161
"840,205,220",2006 Feb 21 10:16:00 PM,LARCENY/THEFT,600 Block AMHERST ST,BUFFALO,NY,14206,42.93999218,-78.81577627
"854,891,010",2018 May 22 12:30:00 PM,LARCENY/THEFT,1 Block SAGE AV,BUFFALO,NY,14206,42.86231564,-78.81444028
"863,849,710",2018 Jul 15 09:36:00 AM,ASSAULT,1 Block MINNESOTA AV,BUFFALO,NY,14206,42.94781578,-78.82723505
"925,880,854",2019 Jul 16 10:00:00 AM,LARCENY/THEFT,900 Block BROADWAY,BUFFALO,NY,14206,42.89293672,-78.84052769
"925,826,803",2019 Jul 16 09:40:00 PM,ASSAULT,E UTICA ST & FILLMORE AV,BUFFALO,NY,14206,42.91093974,-78.83910939
"878,380,157",2018 Sep 11 07:00:00 AM,LARCENY/THEFT,1 Block ERNST AV,BUFFALO,NY,14206,42.91390276,-78.82669064
"878,152,374",2018 Sep 17 10:00:00 PM,UUV,400 Block WINSLOW AV,BUFFALO,NY,14206,42.91286443,-78.83732552
"868,118,901",2018 Aug 21 05:00:00 AM,ROBBERY,GENESEE ST & DOMEDION AV,BUFFALO,NY,14206,42.91746533,-78.80169189
"835,316,246",2018 Feb 27 12:45:48 AM,LARCENY/THEFT,600 Block AMHERST ST,BUFFALO,NY,14206,42.93999218,-78.81577627
"835,362,297",2018 Feb 27 12:15:58 PM,LARCENY/THEFT,400 Block KOONS AV,BUFFALO,NY,14206,42.90897574,-78.8209975
"842,160,266",2018 Feb 25 12:00:00 PM,LARCENY/THEFT,100 Block ELLER AV,BUFFALO,NY,14206,42.91680943,-78.80030829
"909,067,214",2019 Mar 06 12:20:39 PM,BURGLARY,3400 Block BAILEY AV,BUFFALO,NY,14206,42.94822733,-78.8140144
"878,378,291",2016 Sep 04 12:00:00 AM,LARCENY/THEFT,1 Block HAGER ST,BUFFALO,NY,14206,42.92079618,-78.84855845
"878,152,376",2018 Jul 21 01:53:00 PM,UUV,2400 Block BAILEY AV,BUFFALO,NY,14206,42.92007534,-78.81398402
"914,843,956",2019 Apr 24 03:34:46 AM,ASSAULT,1 Block LOMBARD ST,BUFFALO,NY,14206,42.88693598,-78.83677135
"868,091,511",2018 Jul 01 12:00:00 AM,LARCENY/THEFT,1 Block RICKERT AV,BUFFALO,NY,14206,42.91842609,-78.84108167
"909,587,180",2019 Mar 07 02:44:00 PM,LARCENY/THEFT,1 Block MIDWAY AV,BUFFALO,NY,14206,42.93834436,-78.81651697
"868,041,900",2004 Jun 01 12:00:00 PM,SEXUAL ABUSE,1 Block COURTLAND AV,BUFFALO,NY,14206,42.92030848,-78.80711539
"913,837,516",2019 Apr 14 09:40:00 AM,LARCENY/THEFT,100 Block SWEET AV,BUFFALO,NY,14206,42.89495454,-78.83385599
"913,923,086",2019 Apr 14 07:00:00 PM,BURGLARY,1 Block MACAMLEY ST,BUFFALO,NY,14206,42.85307015,-78.82697377
"913,871,451",2019 Apr 14 07:40:00 PM,LARCENY/THEFT,600 Block AMHERST ST,BUFFALO,NY,14206,42.93999218,-78.81577627
"913,868,909",2019 Apr 14 09:16:31 PM,THEFT OF SERVICES,1200 Block BAILEY AV,BUFFALO,NY,14206,42.88934421,-78.81383217
"913,858,257",2019 Apr 14 12:00:00 PM,LARCENY/THEFT,1 Block WINSLOW AV,BUFFALO,NY,14206,42.91333015,-78.84972099
"881,475,004",2018 Oct 16 08:07:32 PM,BURGLARY,600 Block NORTHAMPTON ST,BUFFALO,NY,14206,42.90764058,-78.84200722
"856,213,871",2018 Jun 02 06:36:06 AM,ASSAULT,WALDEN ST & LATHROP ST,BUFFALO,NY,14206,42.89094686,-78.80820334
"856,221,678",2018 Jun 02 09:11:00 AM,ROBBERY,1200 Block E LOVEJOY ST,BUFFALO,NY,14206,42.88996928,-78.80293825
"889,596,070",2018 Oct 26 03:00:00 AM,LARCENY/THEFT,300 Block BARNARD ST,BUFFALO,NY,14206,42.87457004,-78.8060547
"861,597,268",2018 Jul 01 12:37:09 AM,ASSAULT,300 Block DAVIDSON AV,BUFFALO,NY,14206,42.93757938,-78.80090402
"880,092,704",2018 Oct 04 03:00:00 PM,LARCENY/THEFT,SENECA ST & FILLMORE AV,BUFFALO,NY,14206,42.87429762,-78.84410631
"880,109,001",2018 Oct 04 11:00:00 PM,LARCENY/THEFT,1 Block ALMA AV,BUFFALO,NY,14206,42.92682325,-78.81497998
"880,085,219",2018 Oct 05 01:02:04 AM,BURGLARY,1800 Block GENESEE ST,BUFFALO,NY,14206,42.91319269,-78.81175589
"856,006,240",2018 May 01 12:00:00 AM,UUV,100 Block LUDINGTON ST,BUFFALO,NY,14206,42.88760029,-78.8077061
"856,169,740",2018 May 01 12:00:00 AM,ASSAULT,1 Block SWEENEY ST,BUFFALO,NY,14206,42.9027019,-78.8418746
"854,800,872",2018 May 18 04:00:00 PM,BURGLARY,100 Block WECKER ST,BUFFALO,NY,14206,42.92104144,-78.81111285
"854,842,158",2018 May 21 05:02:28 AM,SEXUAL ABUSE,1 Block WORCESTER PL,BUFFALO,NY,14206,42.93208767,-78.82993624
"854,890,969",2018 May 22 02:58:49 AM,ASSAULT,SENECA ST & KAMPER ST,BUFFALO,NY,14206,42.85508074,-78.80993791
"854,791,294",2018 May 21 07:00:00 AM,BURGLARY,1 Block SHEPARD ST,BUFFALO,NY,14206,42.89905386,-78.81565975
"880,174,106",2018 Oct 06 04:00:00 PM,BURGLARY,1 Block BROWNELL ST,BUFFALO,NY,14206,42.89553339,-78.81971434
"880,187,957",2018 Oct 06 07:49:47 PM,LARCENY/THEFT,300 Block LONGNECKER ST,BUFFALO,NY,14206,42.89404632,-78.80877438
"880,204,407",2018 Oct 06 08:20:07 PM,ASSAULT,1 Block THEODORE ST,BUFFALO,NY,14206,42.91213012,-78.80794438
"880,184,264",2018 Oct 06 08:54:53 PM,LARCENY/THEFT,1 Block WEYAND AV,BUFFALO,NY,14206,42.85725245,-78.80789456
"880,943,731",2018 Oct 06 09:30:00 AM,BURGLARY,500 Block LASALLE AV,BUFFALO,NY,14206,42.94521188,-78.81262122
"880,208,565",2018 Oct 06 12:00:00 PM,LARCENY/THEFT,100 Block WECKER ST,BUFFALO,NY,14206,42.92057521,-78.81099913
